Version,Protocol,SrcAddr,DestAddr,SrcPort,DestPort,SeqNum,dataSize
4,6,58.96.70.1,192.168.54.18,443,49786,1848992,666
4,6,58.96.70.1,192.168.54.18,443,49792,1907901,0
4,6,58.96.70.1,192.168.54.18,443,49792,1907901,0
4,6,58.96.70.1,192.168.54.18,443,49768,1846519,0
4,6,58.96.70.1,192.168.54.18,443,49768,1846519,0
4,6,58.96.70.1,192.168.54.18,443,49786,1849658,0
4,6,58.96.70.1,192.168.54.18,443,49788,1859456,0
4,6,58.96.70.1,192.168.54.18,443,49792,1907901,1452
4,6,93.184.220.29,192.168.54.18,80,53126,1725039,0
4,6,93.184.220.29,192.168.54.18,80,53126,1725040,0
4,6,58.96.70.1,192.168.54.18,443,49788,1859456,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1860908,233
4,6,58.96.70.1,192.168.54.18,443,49768,1846519,645
4,6,58.96.70.1,192.168.54.18,443,49786,1849658,661
4,6,58.96.70.1,192.168.54.18,443,49788,1861141,0
4,6,58.96.70.1,192.168.54.18,443,49788,1861141,645
4,6,58.96.70.1,192.168.54.18,443,49788,1861786,0
4,6,93.184.220.29,192.168.54.18,80,53128,1732639,0
4,6,93.184.220.29,192.168.54.18,80,53128,1732640,0
4,6,58.96.70.1,192.168.54.18,443,49788,1861786,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1863238,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1864698,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1866142,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1867602,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1869046,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1870506,1444
4,6,58.96.70.1,192.168.54.18,443,49770,1773527,0
4,6,58.96.70.1,192.168.54.18,443,49788,1871950,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1873410,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1874854,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1876314,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1877758,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1879218,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1880662,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1882122,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1883566,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1885026,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1886470,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1887930,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1889374,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1890834,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1892278,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1773527,0
4,6,58.96.70.1,192.168.54.18,443,49790,1840210,0
4,6,58.96.70.1,192.168.54.18,443,49782,1815913,0
4,6,58.96.70.1,192.168.54.18,443,49784,1835556,0
4,6,58.96.70.1,192.168.54.18,443,49786,1850319,0
4,6,58.96.70.1,192.168.54.18,443,49782,1815913,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1817365,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1818817,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1820269,1452
4,6,52.49.39.179,192.168.54.18,443,41058,1720979,0
4,6,52.32.150.180,192.168.54.18,443,57358,1714122,0
4,6,58.96.70.1,192.168.54.18,443,49788,1893730,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1821721,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1823173,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1824625,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1826077,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1827529,1452
4,6,54.230.197.57,192.168.54.18,443,46254,1752583,0
4,6,58.96.70.1,192.168.54.18,443,49782,1828981,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1830433,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1831885,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1895182,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1896634,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1833337,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1834789,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1836241,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1898086,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1835556,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1837008,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1838460,765
4,6,58.96.70.1,192.168.54.18,443,49784,1839225,0
4,6,58.96.70.1,192.168.54.18,443,49782,1837693,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1899538,1452
4,6,54.68.236.208,192.168.54.18,443,47772,1768780,0
4,6,58.96.70.1,192.168.54.18,443,49788,1900990,779
4,6,54.230.197.88,192.168.54.18,443,33308,2142942,0
4,6,58.96.70.1,192.168.54.18,443,49788,1901769,0
4,6,58.96.70.1,192.168.54.18,443,49782,1839145,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1840597,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1842049,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1843501,11680
4,6,58.96.70.1,192.168.54.18,443,49782,1855181,1388
4,6,58.96.70.1,192.168.54.18,443,49782,1856569,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1858021,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1859473,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1860925,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1862377,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1863829,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1865281,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1866733,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1868185,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1840210,1445
4,6,58.96.70.1,192.168.54.18,443,49790,1841655,0
4,6,58.96.70.1,192.168.54.18,443,49782,1869637,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1871089,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1872541,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1873993,1460
4,6,58.96.70.1,192.168.54.18,443,49782,1875453,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1850319,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1851771,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1853223,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1854675,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1856127,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1857579,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1859031,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1876897,1460
4,6,58.96.70.1,192.168.54.18,443,49782,1878357,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1860483,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1861935,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1863387,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1864839,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1866291,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1867743,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1869195,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1870647,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1872099,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1873551,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1875003,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1876455,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1877915,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1879359,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1880811,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1882263,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1883715,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1885167,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1886627,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1888071,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1889523,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1890975,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1892435,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1893879,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1895331,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1896783,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1898235,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1899695,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1901139,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1902591,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1904043,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1905495,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1906955,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1908399,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1909851,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1911303,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1912755,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1914215,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1915659,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1917111,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1918563,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1920023,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1921467,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1922919,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1924371,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1925823,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1773527,1237
4,6,58.96.70.1,192.168.54.18,443,49786,1927275,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1928735,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1930179,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1931631,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1933083,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1934543,1444
4,6,58.96.70.1,192.168.54.18,443,49770,1774764,0
4,6,58.96.70.1,192.168.54.18,443,49786,1935987,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1879801,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1937439,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1938891,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1940351,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1941795,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1943247,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1944699,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1946151,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1947611,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1949055,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1950507,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1951959,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1953419,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1954863,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1956315,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1957767,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1959219,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1960679,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1962139,1436
4,6,58.96.70.1,192.168.54.18,443,49786,1963575,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1965027,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1966479,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1967939,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1969383,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1970835,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1881253,7300
4,6,58.96.70.1,192.168.54.18,443,49782,1888553,996
4,6,58.96.70.1,192.168.54.18,443,49786,1972287,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1973739,1460
4,6,58.96.70.1,192.168.54.18,443,49786,1975199,1444
4,6,58.96.70.1,192.168.54.18,443,49786,1976643,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1978095,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1979547,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1980999,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1982451,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1983903,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1985355,1452
4,6,52.49.39.179,192.168.54.18,443,41058,1720979,0
4,6,58.96.70.1,192.168.54.18,443,49786,1986807,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1988259,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1989711,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1991163,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1889549,7300
4,6,58.96.70.1,192.168.54.18,443,49782,1896849,1412
4,6,58.96.70.1,192.168.54.18,443,49786,1992615,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1994067,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1995519,1452
4,6,52.32.150.180,192.168.54.18,443,57358,1714122,0
4,6,58.96.70.1,192.168.54.18,443,49786,1996971,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1998423,1452
4,6,58.96.70.1,192.168.54.18,443,49786,1999875,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2001327,1452
4,6,54.230.197.57,192.168.54.18,443,46254,1752583,0
4,6,58.96.70.1,192.168.54.18,443,49786,2002779,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2004231,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2005683,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2007135,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2008587,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2010039,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2011491,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2012943,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1898261,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1899713,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1901165,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1902617,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1904069,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2014395,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2015847,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2017299,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2018751,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2020203,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2021655,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2023107,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2024559,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2026011,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2027463,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2028915,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2030367,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2031819,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2033271,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2034723,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2036175,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1905521,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1906973,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1908425,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1909877,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1911329,1238
4,6,58.96.70.1,192.168.54.18,443,49786,2037627,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1912567,0
4,6,58.96.70.1,192.168.54.18,443,49786,2039079,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2040531,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2041983,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2043435,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2044887,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2046339,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2047791,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2049243,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2050695,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1839225,0
4,6,58.96.70.1,192.168.54.18,443,49786,2052147,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2053599,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2055051,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2056503,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2057955,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2059407,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2060859,1285
4,6,58.96.70.1,192.168.54.18,443,49786,2062144,0
4,6,58.96.70.1,192.168.54.18,443,49784,1839225,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1840677,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1842137,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1843581,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1845041,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1846485,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1847945,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1849389,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1850849,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1852293,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1853753,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1855197,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1856657,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1858101,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1859561,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1861005,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1862465,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1863909,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1865369,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1866813,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1868273,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1869717,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1871177,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1872621,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1874073,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1875525,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1876977,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1878429,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1879881,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1881341,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1882785,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1884237,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1885689,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1887149,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1888593,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1890045,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1891497,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1892957,1444
4,6,54.68.236.208,192.168.54.18,443,47772,1768780,0
4,6,58.96.70.1,192.168.54.18,443,49784,1894401,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1895853,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1897305,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1898765,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1900209,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1901661,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1903113,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1904573,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1906017,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1907469,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1908921,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1910381,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1911825,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1913277,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1914729,1452
4,6,54.230.197.88,192.168.54.18,443,33308,2142942,0
4,6,58.96.70.1,192.168.54.18,443,49784,1916181,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1901769,0
4,6,58.96.70.1,192.168.54.18,443,49784,1917633,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1919085,2920
4,6,58.96.70.1,192.168.54.18,443,49784,1922005,1436
4,6,58.96.70.1,192.168.54.18,443,49784,1923441,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1924893,2920
4,6,58.96.70.1,192.168.54.18,443,49784,1927813,1436
4,6,58.96.70.1,192.168.54.18,443,49784,1929249,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1930701,2920
4,6,58.96.70.1,192.168.54.18,443,49784,1933621,1436
4,6,58.96.70.1,192.168.54.18,443,49784,1935057,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1936509,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1937961,5840
4,6,58.96.70.1,192.168.54.18,443,49784,1943801,643
4,6,58.96.70.1,192.168.54.18,443,49784,1944444,0
4,6,58.96.70.1,192.168.54.18,443,49788,1901769,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1903221,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1841655,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1843107,1460
4,6,58.96.70.1,192.168.54.18,443,49790,1844567,1444
4,6,58.96.70.1,192.168.54.18,443,49790,1846011,1460
4,6,58.96.70.1,192.168.54.18,443,49790,1847471,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1904673,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1906125,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1907577,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1848915,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1850367,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1851819,1185
4,6,58.96.70.1,192.168.54.18,443,49790,1853004,0
4,6,58.96.70.1,192.168.54.18,443,49788,1909029,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1910481,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1911933,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1913385,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1774764,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1776216,1460
4,6,58.96.70.1,192.168.54.18,443,49770,1777676,1444
4,6,58.96.70.1,192.168.54.18,443,49770,1779120,1460
4,6,58.96.70.1,192.168.54.18,443,49770,1780580,1444
4,6,58.96.70.1,192.168.54.18,443,49788,1914837,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1916289,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1782024,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1783476,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1784928,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1786380,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1787832,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1789284,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1917741,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1919193,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1920645,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1922097,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1923549,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1790736,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1925001,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1926453,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1927905,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1929365,494
4,6,58.96.70.1,192.168.54.18,443,49788,1929859,0
4,6,58.96.70.1,192.168.54.18,443,49770,1792188,11680
4,6,58.96.70.1,192.168.54.18,443,49770,1803868,1388
4,6,58.96.70.1,192.168.54.18,443,49770,1805256,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1806708,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1808160,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1809612,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1811064,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1812516,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1912567,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1914019,1460
4,6,58.96.70.1,192.168.54.18,443,49782,1915479,1444
4,6,58.96.70.1,192.168.54.18,443,49782,1916923,1460
4,6,58.96.70.1,192.168.54.18,443,49782,1918383,1444
4,6,58.96.70.1,192.168.54.18,443,49782,1919827,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1813968,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1815420,1452
4,6,58.96.70.1,192.168.54.18,443,49770,1816872,1460
4,6,58.96.70.1,192.168.54.18,443,49770,1818332,527
4,6,58.96.70.1,192.168.54.18,443,49782,1921279,1452
4,6,58.96.70.1,192.168.54.18,443,49782,1922731,1345
4,6,58.96.70.1,192.168.54.18,443,49786,2062144,1452
4,6,58.96.70.1,192.168.54.18,443,49786,2063596,1460
4,6,58.96.70.1,192.168.54.18,443,49786,2065056,1444
4,6,58.96.70.1,192.168.54.18,443,49786,2066500,1460
4,6,58.96.70.1,192.168.54.18,443,49786,2067960,1444
4,6,58.96.70.1,192.168.54.18,443,49782,1924076,0
4,6,58.96.70.1,192.168.54.18,443,49770,1818859,0
4,6,58.96.70.1,192.168.54.18,443,49786,2069404,361
4,6,58.96.70.1,192.168.54.18,443,49786,2069765,0
4,6,58.96.70.1,192.168.54.18,443,49784,1944444,1452
4,6,58.96.70.1,192.168.54.18,443,49784,1945896,1460
4,6,58.96.70.1,192.168.54.18,443,49784,1947356,1444
4,6,58.96.70.1,192.168.54.18,443,49784,1948800,1169
4,6,58.96.70.1,192.168.54.18,443,49784,1949969,0
4,6,58.96.70.1,192.168.54.18,443,49790,1853004,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1854456,1460
4,6,58.96.70.1,192.168.54.18,443,49790,1855916,1444
4,6,58.96.70.1,192.168.54.18,443,49790,1857360,1460
4,6,58.96.70.1,192.168.54.18,443,49790,1858820,1444
4,6,58.96.70.1,192.168.54.18,443,49790,1860264,1452
4,6,52.49.39.179,192.168.54.18,443,41058,1720979,0
4,6,52.32.150.180,192.168.54.18,443,57358,1714122,0
4,6,54.230.197.57,192.168.54.18,443,46254,1752583,0
4,6,58.96.70.1,192.168.54.18,443,49790,1861716,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1863168,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1864620,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1866072,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1867524,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1868976,1452
4,6,58.96.70.1,192.168.54.18,443,49790,1870428,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1929859,1452
4,6,58.96.70.1,192.168.54.18,443,49788,1931311,1460
4,6,58.96.70.1,192.168.54.18,443,49788,1932771,1444
