@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
577,144336,491,199110,40,250,1500,326,40,405,7340,897,25,96084,1230392,193705,16,113443,1145898,187830,590025538,27339,1165550,4283188,1235202,1053043,11920227,57879635,15534679,12,3137,10,4328,410,330,0,0,23100,19644,vpn
1883,628794,1583,1438030,40,333,2960,429,40,908,20480,1689,12,73839,1233145,160135,2,87164,1207930,168034,590024482,3421,1372159,11453795,2252393,1036382,4634496,52697453,7188363,19,6351,15,14525,1288,1128,0,0,75340,63324,vpn
1424,503150,1201,705617,40,353,2960,426,40,587,13180,1326,12,92195,1127360,170910,2,110741,1134005,179058,590031447,25901,1364274,14699087,2098832,1013094,4898141,52261623,7589726,14,5296,12,7427,1024,770,0,0,56980,48044,vpn
3089,988530,2547,2468050,40,320,2954,412,40,969,27780,2173,10,61185,1082017,129263,2,74197,1035700,143245,590026881,12144,1835830,18785927,2508801,1030768,3987843,55530006,6325732,30,9691,24,24196,2094,1885,0,0,123580,101884,vpn
892,251914,731,722042,40,282,1500,376,40,987,14640,1710,10,61333,974329,127318,2,74239,976369,148413,590026166,22,921573,15951939,2168981,1028214,9413594,89637309,16021646,15,4343,12,12449,588,574,0,0,35700,29244,vpn
8,939,5,360,40,117,557,178,40,72,196,69,20,10058,17395,8292,16429,44644,99894,47851,5785069,16608,75569,134530,83383,5633931,5633931,5633931,0,4,469,2,180,3,1,0,0,340,204,normal
18,2324,15,3983,40,129,1310,299,40,265,2960,750,119,65690,244944,77141,146,78947,244701,80506,60815689,163,103510,387160,176735,9996926,10015186,10031852,11157,2,332,2,569,3,4,0,0,740,604,normal
18,1909,16,6319,40,106,818,188,40,394,2960,790,129,35334,211850,66136,36,41067,250946,86198,65357969,160,44938,353144,124544,4931575,9285494,10016033,1919911,2,238,2,789,3,4,0,0,740,644,normal
11,1039,10,617,40,94,619,174,40,61,253,67,192,95839,188044,76750,342,95957,186948,93388,60451231,158,54967,195312,93484,9999772,10011077,10017056,7249,1,148,1,88,1,1,0,0,460,404,normal
23,4999,21,6357,40,217,1837,493,40,302,1500,547,34,38204,130774,44410,106,39913,93192,37060,115728500,67,29985,358150,98821,5233711,9611557,10017166,1378756,1,384,1,489,5,4,0,0,940,844,normal
28,2575,18,9075,40,91,460,93,40,504,2960,790,36,18992,61639,18723,4,34738,154357,45740,181159217,16267,116214,452057,188498,4905558,45144536,58983949,26828026,5,515,3,1815,13,9,0,0,1140,724,normal
55,2983,52,120395,40,54,441,62,40,2315,8800,2163,22,16083,465809,72174,33,16874,524414,83970,116633637,170,52188,621121,171596,5788611,9662932,10023929,1220107,4,229,4,9261,4,33,0,0,2220,2084,normal
8,975,6,394,40,121,557,178,40,65,190,60,60,80619,163264,88063,12839,105975,160787,67618,6295292,161087,291442,421797,184349,5712408,5712408,5712408,0,4,487,3,197,3,1,0,0,340,244,normal
5,1627,4,524,40,325,1447,627,40,131,400,179,339,14678,30410,14776,27,11613,30741,16688,58839,58839,58839,58839,0,0,0,0,0,5,1627,4,524,1,1,0,0,220,164,normal
24,5659,23,20281,40,235,2776,670,40,881,5880,1621,30,53657,431667,127383,38,57262,432088,133802,116269817,154,45801,573653,158662,5526695,9639533,10020209,1295221,1,435,1,1560,2,3,0,0,980,924,normal
18,2220,16,4031,40,123,1206,275,40,251,2960,727,118,79595,392544,110902,131,87209,392290,119526,60951798,105,125210,485233,215274,9996425,10012554,10017641,7965,2,317,2,575,3,4,0,0,740,644,normal
17,1045,16,1553,40,61,385,83,40,97,949,227,39862,135251,189361,65537,100735,128927,157545,28407,116102854,99,41782,383294,111464,5415079,9629973,10017144,1327360,1,80,1,119,1,1,0,0,700,644,normal
21,1736,18,5728,40,82,478,131,40,318,1500,544,95,90275,616053,212752,95,141165,636331,277652,116072860,159,55736,706033,195439,5189250,9612356,10022647,1392930,1,133,1,440,2,2,0,0,860,724,normal
14,1201,9,6106,40,85,263,71,40,678,2960,993,45,11072,54437,15602,66,8480,17525,8075,2809883,18251,66435,114619,68142,2677013,2677013,2677013,0,7,600,4,3053,6,5,0,0,580,364,normal
6,3730,5,482,40,621,2960,1166,40,96,318,123,56,14606,35633,14968,14,14008,34984,16774,73193,73193,73193,73193,0,0,0,0,0,6,3730,5,482,1,1,0,0,260,204,normal
11,1267,11,775,40,115,847,242,40,70,371,99,5525,26587,45775,16476,361,19868,45385,18808,60187422,172,15549,60576,26117,9996577,10013096,10019742,8318,1,181,1,110,1,1,0,0,460,444,normal
5,765,4,1021,40,153,585,241,40,255,897,427,6678,51506,96153,47001,41,39467,111516,62488,206212,206212,206212,206212,0,0,0,0,0,5,765,4,1021,1,1,0,0,220,164,normal
10,770,6,3385,40,77,233,67,40,564,2960,1174,61,19645,65703,23274,106,22671,31807,15127,5450790,28299,78583,128867,71112,5293624,5293624,5293624,0,5,385,3,1692,3,3,0,0,420,244,normal
36,3032,27,32326,40,84,557,113,40,1197,5880,1376,14,19781,400771,71627,3,25344,428634,91442,180736483,10328,122645,558186,243523,4071443,45030814,58997688,27308882,7,606,5,6465,11,18,0,0,1460,1084,normal
22,1942,19,5196,40,88,557,140,40,273,1500,527,58,18146,74007,24617,59,17947,73749,28465,116101546,63,12722,146588,40480,5817994,9661346,10018668,1210436,1,149,1,399,4,4,0,0,900,764,normal
8,3554,8,3089,40,444,1658,742,40,386,1434,639,99,116498,191664,89773,186,93626,191583,107854,24528089,181,116635,283440,140532,4998386,8020515,10001431,2659080,2,888,2,772,2,2,0,0,340,324,normal
21,2304,14,1919,40,109,557,138,40,137,969,243,51,14114,56140,17646,356,35853,212864,67380,180902609,17141,86517,322802,133124,4181644,45117505,58989176,27291505,4,460,2,383,11,7,0,0,860,564,normal
12,1340,8,612,40,111,557,147,40,76,192,57,47,14349,50758,15164,14,13206,27213,10176,2885340,22603,71745,120888,69497,2741849,2741849,2741849,0,6,670,4,306,6,3,0,0,500,324,normal
12,2136,10,1957,40,178,1104,331,40,195,1020,340,137,224308,998612,382979,372,84218,227398,103916,47368895,124,224483,1345852,549356,5974096,9204399,10019137,1805807,2,356,1,326,2,2,0,0,520,404,normal
6,761,6,746,40,126,541,203,40,124,542,204,4457,62998,94450,50745,391,33095,69189,34524,15732519,136,63174,188996,108964,5543321,7771498,9999675,3151118,2,253,2,248,1,1,0,0,260,244,normal
13,1312,9,6168,40,100,497,133,40,685,2960,977,168,31286,157157,46491,204,45168,223185,79862,2906867,27528,172085,316643,204435,2562696,2562696,2562696,0,6,656,4,3084,3,6,0,0,540,364,normal
18,2753,15,5029,40,152,1734,398,40,335,2960,796,110,37485,238249,70256,114,46044,237983,78908,60488814,78,59017,264957,106099,10001809,10012615,10017287,5867,2,393,2,718,3,4,0,0,740,604,normal
7,766,5,611,40,109,506,175,40,122,447,181,195,17486,23789,11533,22768,23373,23979,856,15598499,345,23430,46966,23313,5530497,7764104,9997712,3158798,2,255,1,203,1,1,0,0,300,204,normal
10,770,7,3425,40,77,233,67,40,489,2960,1090,18,21850,69622,25607,194,18367,29572,14269,5500320,27673,87400,147128,84467,5325519,5325519,5325519,0,5,385,3,1712,3,3,0,0,420,284,normal
50,20496,34,14412,40,409,1753,560,40,423,2960,573,38,55883,723270,121535,20,82502,762281,164712,374123760,26888,198131,1841345,545094,2644923,37194430,58996408,21830475,4,1863,3,1310,27,20,0,0,2020,1364,normal
59,4923,51,127286,40,83,704,99,40,2495,17560,3706,21,23451,205191,46563,18,24682,210959,43857,1360160,1360160,1360160,1360160,0,0,0,0,0,59,4923,51,127286,18,25,0,0,2380,2044,normal
10,1094,6,4859,40,109,557,162,40,809,2960,1188,59,54326,138356,58880,187,74167,101886,49379,5713377,96214,217305,338397,171249,5278766,5278766,5278766,0,5,547,3,2429,3,2,0,0,420,244,normal
16,2534,15,55924,40,158,1914,468,40,3728,8800,2962,16,9250,53721,15399,18,8248,53642,15432,138918,138918,138918,138918,0,0,0,0,0,16,2534,15,55924,1,9,0,0,660,604,normal
9,1030,6,422,40,114,557,167,40,70,187,58,24,39299,221003,80611,410,64393,221404,105001,5050879,16928,137599,258270,170654,4775681,4775681,4775681,0,4,515,3,211,4,2,0,0,380,244,normal
12,1340,8,612,40,111,557,147,40,76,192,57,28,15257,59208,17835,3,11195,18605,7970,3513988,41171,76286,111401,49660,3361416,3361416,3361416,0,6,670,4,306,6,3,0,0,500,324,normal
9,2618,8,3694,40,290,1635,531,40,461,1500,601,103,14961,52328,19863,190,13569,34261,13011,119892,119892,119892,119892,0,0,0,0,0,9,2618,8,3694,3,3,0,0,380,324,normal
10,1094,6,3251,40,109,557,162,40,541,1500,680,36,17885,62987,22024,158,19785,27220,13132,5081190,25352,71541,117730,65321,4938108,4938108,4938108,0,5,547,3,1625,3,2,0,0,420,244,normal
17,1555,15,1098,40,91,895,207,40,73,534,127,323,14761,25399,10474,16005,20860,25715,6866,115947951,143,4709,42749,12264,5715974,9657227,10032980,1241196,1,119,1,84,1,1,0,0,700,604,normal
38,6770,35,18335,40,178,1957,448,40,523,2960,968,99,41232,180298,53617,105,48860,180085,61438,206389073,69,30511,231269,67308,5419315,9796086,10028136,1002859,1,307,1,833,4,6,0,0,1540,1404,normal
7,3249,7,840,40,464,2960,1100,40,120,596,209,76,209626,975787,428737,398,205042,975447,430818,11046349,72346,524182,976019,638993,9997984,9997984,9997984,0,3,1624,3,420,1,1,0,0,300,284,normal
23,1737,19,5090,40,75,459,98,40,267,2960,676,25,11584,54941,17172,147,16450,38468,13820,115539156,80,9049,99180,27462,5271208,9618459,10016335,1369038,1,133,1,391,4,4,0,0,940,764,normal
21,1893,15,5860,40,90,347,80,40,390,2960,778,43,83286,193343,81551,68,77459,188823,69155,181084873,156995,266516,703683,244383,3771670,44938073,58866001,27445783,4,378,3,1172,10,8,0,0,860,604,normal
40,4723,25,3119,40,118,557,111,40,124,465,125,81,23993,216863,42907,122,78731,223600,87539,352807020,16305,99313,334494,109733,1002537,27032048,58986950,25328622,2,337,1,222,25,13,0,0,1680,1004,normal
18,1718,11,870,40,95,557,121,40,79,192,48,25,14756,55025,14469,17,10958,17298,8307,180234161,16200,38366,109642,40418,4052210,45010582,59221877,27309805,3,343,2,174,9,6,0,0,740,444,normal
12,1340,8,612,40,111,557,147,40,76,192,57,30,98193,945299,281359,4,151904,996453,372487,1080126,1080126,1080126,1080126,0,0,0,0,0,12,1340,8,612,6,3,0,0,500,324,normal
5,660,4,1023,40,132,480,194,40,255,899,428,2283,11246,17461,7425,69,9302,19714,9875,45121,45121,45121,45121,0,0,0,0,0,5,660,4,1023,1,1,0,0,220,164,normal
18,1424,15,6310,40,79,388,95,40,420,2960,798,86,125494,824148,236639,103,155855,823983,275125,61432977,182,197838,917325,361014,9958169,10008017,10032001,25469,2,203,2,901,3,5,0,0,740,604,normal
58,20289,63,83922,40,349,1656,542,40,1332,5880,1244,44,64643,525538,102913,19,42312,525718,106369,50110656,502,310339,2205339,666880,2229722,5223029,10016878,2053916,5,2028,6,8392,17,38,0,0,2340,2524,normal
12,1402,9,4052,40,116,557,153,40,450,1500,578,195,164697,998330,318373,36,48393,111433,53171,8448733,441,494175,998330,499026,2004267,3483103,4961939,2091389,4,467,3,1350,3,4,0,0,540,364,normal
11,2340,9,1341,40,212,678,275,40,149,436,170,112,159823,1000014,319917,36,196808,1000006,358336,1598338,1598338,1598338,1598338,0,0,0,0,0,11,2340,9,1341,4,4,0,0,460,364,normal
14,1571,11,3897,40,112,721,184,40,354,1500,552,125,16327,50593,16930,142,19345,36549,15287,30183544,163,41092,135551,64265,10000156,10006391,10011666,5814,3,392,2,974,3,4,0,0,580,444,normal
26,4327,21,6683,40,166,1156,304,40,318,2960,713,49,93508,650218,184689,162,145261,788352,269247,117136589,78,93818,1197974,331792,5779581,9659746,10031506,1222038,2,332,1,514,6,4,0,0,1060,844,normal
19,5150,16,4056,40,271,2960,701,40,253,2960,725,56,121034,874508,240378,14,151334,874309,276814,61522606,171,207633,965288,380196,10003980,10011529,10016127,5536,2,735,2,579,3,4,0,0,780,644,normal
9,2488,8,1145,40,276,1544,504,40,143,680,222,169,24984,79627,26695,48,19591,46762,21206,2135942,28045,87522,147000,84113,1960897,1960897,1960897,0,4,1244,4,572,3,3,0,0,380,324,normal
18,1718,12,910,40,95,557,121,40,75,192,47,50,14111,37915,11472,2375,10920,17108,5990,180785326,16328,36691,105364,38778,4063691,45150467,58995782,27391581,3,343,2,182,9,6,0,0,740,484,normal
7,4803,6,1179,40,686,2960,1162,40,196,975,381,16,21777,46636,16928,6,21086,46491,19389,1191997,24380,54444,84508,42516,1083109,1083109,1083109,0,3,2401,3,589,1,1,0,0,300,244,normal
26,3554,19,8332,40,136,1274,246,40,438,2960,765,11,63644,157075,62958,8,62215,157075,58181,182303529,115263,212149,537625,171341,1310532,36206126,58892703,30682249,4,592,3,1388,12,10,0,0,1060,764,normal
11,877,10,731,40,79,457,125,40,73,367,103,1159,203027,622929,283339,201,239939,622683,334975,60907878,70,116159,623063,234359,10003121,10015793,10023947,7013,1,125,1,104,1,1,0,0,460,404,normal
15,2390,13,1939,40,159,1538,385,40,149,1279,341,91,23415,103405,35069,416,19653,48226,18537,60150449,68,26879,159512,59387,9942749,9993715,10016517,34474,2,341,1,277,3,3,0,0,620,524,normal
16,1809,14,1495,40,113,461,146,40,106,413,136,122,69764,229654,85550,33,70398,229402,90951,65549457,229,69970,557993,197191,4950432,9284242,10022919,1911183,2,226,1,186,4,4,0,0,660,564,normal
7,1467,5,4992,40,209,630,282,40,998,4420,1920,707,38879,193128,75716,6996,55658,197807,94774,233278,233278,233278,233278,0,0,0,0,0,7,1467,5,4992,2,1,0,0,300,204,normal
22,2463,14,5512,40,111,823,167,40,393,2960,785,11,14666,56238,16091,5,36757,201185,62682,180303334,16219,90038,331805,136132,4023138,44963285,58999010,27298442,4,492,2,1102,11,7,0,0,900,564,normal
10,1094,6,4031,40,109,557,162,40,671,2960,1143,30,14306,57181,19332,169,14201,19370,9365,5134722,19181,57224,95268,53801,5020273,5020273,5020273,0,5,547,3,2015,3,3,0,0,420,244,normal
26,2235,23,7549,40,85,447,115,40,328,2960,678,26,42918,322843,91336,73,54070,335194,102578,116460974,110,43100,541435,149798,5757553,9658388,10017154,1228459,2,171,1,580,5,4,0,0,1060,924,normal
8,643,5,380,40,80,261,75,40,76,185,62,58,14024,28039,15164,27389,39059,61590,19516,5076651,27629,72719,117810,63767,4931212,4931212,4931212,0,4,321,2,190,3,2,0,0,340,204,normal
8,939,5,387,40,117,557,178,40,77,192,65,55,8396,16745,8979,16313,74106,189262,99728,5267473,16596,119663,222730,145758,5028147,5028147,5028147,0,4,469,2,193,3,2,0,0,340,204,normal
8,939,5,360,40,117,557,178,40,72,196,69,56,10873,21137,9122,16898,21636,30648,7807,5994971,17197,41168,65140,33900,5912634,5912634,5912634,0,4,469,2,180,3,1,0,0,340,204,normal
19,1827,17,5852,40,96,760,169,40,344,2960,771,109,52325,163515,54348,111,53606,162805,51382,60706297,151,89839,373444,156903,10004124,10012903,10019702,5398,2,261,2,836,3,4,0,0,780,684,normal
15,1829,13,4677,40,121,637,173,40,359,2960,811,33,83780,209798,81768,142,93115,303419,110998,40886706,207,167724,627977,272848,9999810,10012020,10016335,8146,3,365,2,935,4,3,0,0,620,524,normal
13,6224,15,12348,40,478,1949,830,40,823,2960,877,73,37371,141638,52760,74,26472,141482,51352,10371174,1723,205624,409526,288360,9959925,9959925,9959925,0,6,3112,7,6174,3,6,0,0,540,604,normal
20,2467,14,5448,40,123,479,128,40,389,2960,786,93,13770,61410,19261,10,12920,39825,13861,121946634,4960,55145,112194,52423,11577013,40575350,58926285,25406963,5,616,3,1362,9,8,0,0,820,564,normal
8,701,5,369,40,87,273,80,40,73,205,73,23,12671,25500,13601,24597,84190,201929,101967,5269932,24828,138875,252922,161286,4992182,4992182,4992182,0,4,350,2,184,3,1,0,0,340,204,normal
9,2297,8,4981,40,255,1039,421,40,622,2960,1069,94,49462,203932,79730,105,53882,117791,49787,10310753,326,173280,346234,244593,9964193,9964193,9964193,0,4,1148,4,2490,2,2,0,0,380,324,normal
37,14014,33,9068,40,378,2829,719,40,274,2960,566,90,76242,227319,71935,43,72101,223667,77650,190147026,71,65220,380654,103514,9672383,9939085,10029296,112582,1,700,1,453,10,10,0,0,1500,1324,normal
8,1194,6,1077,40,149,470,196,40,179,548,222,7109,158054,555981,198183,45934,213040,606792,263752,4747016,95079,474164,853250,536107,3798687,3798687,3798687,0,4,597,3,538,2,2,0,0,340,244,normal
12,1340,8,612,40,111,557,147,40,76,192,57,104,14332,52209,14870,19,12740,20168,6984,3673177,27332,71661,115990,62690,3529855,3529855,3529855,0,6,670,4,306,6,3,0,0,500,324,normal
19,1548,17,4973,40,81,272,63,40,292,2960,729,50,165503,321191,148157,25,137624,284335,116848,181636510,284281,463410,1179292,400190,3795055,44829865,58727495,27357631,3,309,3,994,9,7,0,0,780,684,normal
21,2356,18,44462,40,112,742,189,40,2470,13180,3574,15,63685,662260,172474,16,75315,680174,194861,13940766,175,382271,1146334,661697,2790771,6396976,10003181,5099944,7,785,6,14820,3,8,0,0,860,724,normal
18,1174,16,2414,40,65,474,102,40,150,1500,367,155,15982,24764,11668,160,18448,31539,16322,115168576,113,6297,56094,16326,4916490,9590559,10030137,1471964,1,90,1,185,1,1,0,0,740,644,normal
9,732,8,666,40,81,392,116,40,83,382,120,140,7588,11957,6482,347,6230,12113,8319,46022477,196,3994,22766,9196,5955048,9199702,10016052,1813836,1,122,1,111,1,1,0,0,380,324,normal
19,1532,18,57872,40,80,435,103,40,3215,11720,3390,17,103428,927566,278925,14,106055,889996,255881,3454884,50267,879237,1708208,1172341,1696409,1696409,1696409,0,9,766,9,28936,3,11,0,0,780,724,normal
8,939,5,382,40,117,557,178,40,76,187,63,57,8413,16740,9004,16521,69320,174621,91193,5592803,16797,112380,207964,135175,5368042,5368042,5368042,0,4,469,2,191,3,2,0,0,340,204,normal
21,2177,17,3072,40,103,479,157,40,180,836,312,11824,101719,406178,160049,13276,198333,423344,208227,116548120,64,62888,796837,220572,5571947,9644214,10020353,1282443,1,167,1,236,3,3,0,0,860,684,normal
21,1395,21,48398,40,66,575,116,40,2304,4420,1653,14,64253,981710,222574,15,62724,976368,218229,1285291,1285291,1285291,1285291,0,0,0,0,0,21,1395,21,48398,1,14,0,0,860,844,normal
21,2293,13,1482,40,109,557,136,40,114,572,145,15,16266,58045,18439,8,19287,40927,15414,180817161,17317,59907,154567,55842,6119791,45129406,58377042,26006984,4,458,2,296,11,7,0,0,860,524,normal
12,1700,9,3585,40,141,621,186,40,398,1500,574,55,17634,61609,20235,191,16297,24581,9574,15803214,265,52991,135338,72244,5682718,7822120,9961523,3025572,4,566,3,1195,4,3,0,0,500,364,normal
25,2754,24,58439,40,110,986,204,40,2434,10260,3474,74,25898,160023,37289,25,26019,231767,55168,60467712,173,66973,465982,175946,9931963,9999816,10019961,33873,3,393,3,8348,4,11,0,0,1020,964,normal
23,1833,20,5232,40,79,519,110,40,261,2960,667,88,48042,101322,44390,101,55279,100069,50230,116387969,157,37155,387481,108333,5730274,9658745,10030853,1237165,1,141,1,402,4,3,0,0,940,804,normal
20,1946,17,1113,40,97,567,159,40,65,317,74,74,22326,94086,32535,17354,29844,57596,18682,115543401,121,13809,156212,43052,5250978,9613656,10018737,1373981,1,149,1,85,4,2,0,0,820,684,normal
15,2477,12,1990,40,165,1625,407,40,165,1370,381,217,23283,105214,35575,600,23203,61432,24991,60194479,157,26743,159342,59314,9955834,10001212,10017460,23382,2,353,1,284,3,3,0,0,620,484,normal
11,935,11,1325,40,85,515,142,40,120,921,265,4057,230750,836392,404291,252,223794,836129,408714,61015731,181,132027,836542,312326,9996498,10015256,10027618,10274,1,133,1,189,1,1,0,0,460,444,normal
8,939,5,360,40,117,557,178,40,72,196,69,25,10027,20269,9052,16561,63475,151747,76496,5433493,16688,105409,194130,125470,5222675,5222675,5222675,0,4,469,2,180,3,1,0,0,340,204,normal
19,2172,16,6470,40,114,1108,246,40,404,2960,782,200,81432,411359,116620,213,98038,410863,134702,61052112,222,139769,502179,238424,10001666,10012287,10018331,5915,2,310,2,924,3,5,0,0,780,644,normal
23,1801,19,5192,40,78,519,108,40,273,2960,683,29,48401,119745,49965,126,65008,101138,45274,116223819,122,37781,390844,109125,5576880,9644388,10020021,1280943,1,138,1,399,4,3,0,0,940,764,normal
30,4607,23,3856,40,153,632,210,40,167,700,210,98,94379,446779,129034,312,190576,481411,189689,158347717,79,63232,707598,182038,4944251,9247619,10022194,1649129,1,255,1,214,7,7,0,0,1220,924,normal
12,2220,12,10112,40,185,1192,349,40,842,4420,1291,133,47512,232095,77606,36,39954,231972,75425,10431340,232539,237667,242795,7252,9956006,9956006,9956006,0,6,1110,6,5056,3,4,0,0,500,484,normal
18,1555,15,3979,40,86,504,119,40,265,2960,750,87,81551,734623,217742,153,108145,734364,253540,60998380,233,128478,762322,283943,10003560,10016504,10032169,9114,2,222,2,568,3,4,0,0,740,604,normal
19,5175,16,4057,40,272,2960,703,40,253,2960,725,55,71032,374528,107417,8,83797,374286,118204,60919896,156,122060,466875,209087,9998940,10010912,10016450,6654,2,739,2,579,3,4,0,0,780,644,normal
10,3016,6,864,40,301,1500,538,40,144,660,252,159,250077,998318,426320,368,78464,203890,109705,22120579,189,250188,998318,432205,2003277,5217409,9997477,3404213,2,603,1,172,1,1,0,0,480,244,normal
8,1197,7,1136,40,149,479,197,40,162,468,207,137,123899,337904,126325,330,131722,385847,173626,13764492,155,206660,619497,357526,3142184,6572255,10002326,4850852,2,399,2,378,2,2,0,0,340,284,normal
49,27756,42,10482,40,566,2960,938,40,249,2960,509,17,82239,613251,126471,15,89096,613724,146072,227194145,103,85856,1174602,238978,7300463,9788417,10026809,632133,2,1156,1,436,13,13,0,0,1980,1684,normal
13,929,11,10774,40,71,429,107,40,979,4420,1492,88,92435,548863,176643,88,105743,548076,200224,30863102,225,208095,639285,301429,9998788,10010240,10018501,10236,3,232,2,2693,1,3,0,0,540,444,normal
5,786,4,785,40,157,606,251,40,196,661,309,473,17375,27155,14698,299,12635,24971,17445,5054508,299,26213,52127,36647,5002082,5002082,5002082,0,2,393,2,392,1,1,0,0,220,164,normal
5,737,3,1584,40,147,557,229,40,528,1500,841,167,12292,23744,12140,3351,12711,22072,13237,49170,49170,49170,49170,0,0,0,0,0,5,737,3,1584,1,0,0,0,220,124,normal
21,3812,16,1170,40,181,1500,433,40,73,566,131,46046,286364,999995,354543,161979,183384,220578,32332,123669421,82,114889,999995,284495,2003704,8710434,10011506,2684098,1,254,1,78,1,1,0,0,920,644,normal
17,1966,12,4194,40,115,671,157,40,349,2960,827,82,24317,88755,28360,39,31990,127162,41235,76777098,9536,113576,304901,165903,17749581,38218184,58686787,28946975,5,655,4,1398,7,7,0,0,700,484,normal
11,878,10,731,40,79,458,125,40,73,367,103,2925,140553,370609,159322,272,156644,369926,191285,60647292,78,80424,370702,146547,9997257,10014053,10023465,8770,1,125,1,104,1,1,0,0,460,404,normal
11,1388,10,1000,40,126,616,193,40,100,382,127,1528,61594,164670,75129,273,74449,169088,81137,46306341,115,51497,307973,125646,5944645,9199471,10024754,1819530,1,231,1,166,2,2,0,0,460,404,normal
17,1067,15,856,40,62,407,88,40,57,292,65,109,19939,32233,15105,15971,24162,32354,11584,116052869,90,6302,63526,17755,5797030,9664245,10030935,1217874,1,82,1,65,1,1,0,0,700,604,normal
5,1485,4,524,40,297,1305,563,40,131,400,179,1565,142111,509410,245200,36,179811,537655,309902,568637,568637,568637,568637,0,0,0,0,0,5,1485,4,524,1,1,0,0,220,164,normal
12,1466,10,3740,40,122,589,163,40,374,1500,551,199,165249,998819,318561,19,42703,115668,42281,8452890,415,495820,998819,499245,2003965,3482715,4961465,2091268,4,488,3,1246,3,4,0,0,540,404,normal
19,1531,16,6350,40,80,455,105,40,396,2960,776,143,73054,411613,117061,172,87175,411471,129778,60964160,172,125383,503432,217059,9999106,10014413,10024360,8253,2,218,2,907,3,5,0,0,780,644,normal
16,2530,13,2039,40,158,1638,398,40,156,1379,369,96,120784,895882,292715,315,169945,895699,356451,61126986,32,155385,922795,343880,9959896,10006548,10016963,22866,2,361,1,291,3,3,0,0,660,524,normal
23,3148,16,1570,40,136,742,187,40,98,475,109,56,22100,116420,28574,143,39571,146822,47497,180979439,16341,108893,428190,179270,5270037,45108742,58999769,26562844,4,629,3,314,13,8,0,0,940,644,normal
20,1803,17,1746,40,90,557,139,40,102,950,221,20,33387,83149,31744,16576,49383,87399,37800,116061043,95,19596,233694,64498,5693989,9650523,10016709,1246085,1,138,1,134,4,2,0,0,820,684,normal
7,4101,7,1191,40,585,2960,1096,40,170,947,342,19,20449,70998,29689,415,15781,61828,25894,10102040,4442,51236,98030,66176,9999568,9999568,9999568,0,3,2050,3,595,1,1,0,0,300,284,normal
28,2763,19,6525,40,98,424,89,40,343,2960,700,28,21776,106228,29812,8,44471,230628,61479,180847435,17206,145971,612808,261451,4039385,45029394,58987271,27328343,5,552,3,1305,15,9,0,0,1140,764,normal
21,6881,19,2530,40,327,2960,875,40,133,972,278,65,17464,41647,17506,7549,20840,40854,13969,123771771,152,9012,64362,19631,5816699,9511199,10019197,1285368,1,491,1,180,2,2,0,0,860,764,normal
25,3525,17,1897,40,141,932,218,40,111,548,129,27,63680,987486,218252,10,111103,792925,226077,181331365,16364,290101,1333515,583515,5084512,44970214,58953653,26595006,5,705,3,379,13,9,0,0,1020,684,normal
18,1877,16,6326,40,104,818,187,40,395,2960,791,84,29761,157447,48953,34,33679,195699,66631,65297031,171,37397,297385,105050,4928167,9285407,10020526,1921378,2,234,2,790,3,4,0,0,740,644,normal
10,3784,9,13455,40,378,2960,917,40,1495,4420,1931,75,9209,49197,18074,76,7213,48852,18363,10072362,354,36908,73462,51695,9998546,9998546,9998546,0,5,1892,4,6727,1,1,0,0,420,364,normal
18,1718,11,924,40,95,557,121,40,84,186,45,22,82773,160968,63500,8,87471,126887,57963,180853911,125819,215211,569913,198286,3965638,44944464,58896352,27320137,3,343,2,184,9,7,0,0,740,444,normal
14,2149,12,5275,40,153,1284,330,40,439,2960,894,115,42008,129666,50433,124,41294,94533,45078,15702189,226,154112,371575,193666,5240254,7619926,9999599,3365365,4,716,4,1758,3,4,0,0,580,484,normal
8,2684,5,513,40,335,1500,553,40,102,349,137,169,205497,996848,393272,9,53155,178210,84044,3238258,236277,616562,996848,537804,2005133,2005133,2005133,0,4,1342,2,256,1,1,0,0,380,204,normal
