@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-V-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement-V

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
8,939,5,360,40,117,557,178,40,72,196,69,22,11105,17143,8522,16323,40972,73436,29347,5773657,16555,69925,123295,75476,5633807,5633807,5633807,0,4,469,2,180,3,1,0,0,340,204,normal
8,939,5,360,40,117,557,178,40,72,196,69,59,9093,18487,9156,16592,81154,206329,108422,6010441,16776,130327,243878,160585,5749787,5749787,5749787,0,4,469,2,180,3,1,0,0,340,204,normal
64,4930,63,74057,40,77,557,95,40,1175,11720,1520,48,15888,358967,50208,15,17152,233213,48000,354443591,16091,148628,821183,277904,4041952,50464937,58987443,20492240,8,616,7,9257,19,38,0,0,2580,2524,normal
18,2356,15,3983,40,130,1310,299,40,265,2960,750,137,112770,768697,223350,202,143519,768444,256690,61333223,152,177817,863416,333251,9996718,10014750,10028793,10393,2,336,2,569,3,4,0,0,740,604,normal
10,1389,7,4140,40,138,658,194,40,591,2960,1063,44,9599,34629,12651,211,11477,23150,9414,86592,86592,86592,86592,0,0,0,0,0,10,1389,7,4140,4,3,0,0,420,284,normal
26,2293,18,6223,40,88,261,61,40,345,2960,688,36,26799,107741,27726,4,38165,147356,38418,180578714,16173,123348,497285,209649,3708424,44990493,58955686,27521784,5,458,3,1244,15,9,0,0,1060,724,normal
6,693,6,520,40,115,473,175,40,86,316,112,5693,223844,694030,316452,273,199510,693665,330469,10894825,201348,447752,694157,348468,9999320,9999320,9999320,0,3,346,3,260,1,1,0,0,260,244,normal
42,3047,39,2052,40,72,1347,201,40,52,528,78,4839,263446,998818,490341,441,15712,30984,21597,363055465,84,28167,998818,161959,2003720,9783381,10019372,1317564,1,80,1,54,1,1,0,0,1740,1564,normal
16,2106,14,3927,40,131,807,223,40,280,1500,490,96,12337,59423,20331,36,12723,37257,15362,60105128,119,16367,110874,41677,9928461,9998425,10017300,34901,2,300,2,561,3,4,0,0,660,564,normal
11,877,11,771,40,79,457,125,40,70,367,98,192,110217,222160,91709,313,87197,221815,95801,60515585,135,63133,222313,107514,10002808,10012275,10016154,5104,1,125,1,110,1,1,0,0,460,444,normal
8,975,5,358,40,121,557,178,40,71,194,68,16,49235,167726,59466,30367,142702,199099,97285,5863769,30624,229220,427816,280857,5405329,5405329,5405329,0,4,487,2,179,3,1,0,0,340,204,normal
20,1958,14,5155,40,97,350,86,40,368,2960,775,35,16974,57428,17462,134,20947,52570,15810,180454472,16059,61344,185279,71299,3709536,45036937,58954252,27551810,4,391,2,1031,11,7,0,0,820,564,normal
5,666,5,368,40,133,486,197,40,73,204,72,18621,73833,219208,97111,27,69234,201426,90581,295539,295539,295539,295539,0,0,0,0,0,5,666,5,368,1,1,0,0,220,204,normal
19,2025,15,4322,40,106,503,148,40,288,2960,748,156,43903,245030,67151,209,57367,311652,103795,60519397,96,75544,496834,186099,9961019,9998431,10020872,25140,2,289,2,617,4,5,0,0,780,604,normal
19,1845,15,6321,40,97,786,174,40,421,2960,801,180,95009,697631,202927,325,139173,697465,250929,61229389,96,163431,724077,291665,9997031,10014228,10027501,9812,2,263,2,903,3,5,0,0,780,604,normal
35,3848,27,8217,40,109,439,89,40,304,2960,584,26,77875,957351,194732,123,106174,880134,199799,182329334,16405,487049,2323883,1026965,4213331,44973521,58958985,27176298,7,769,5,1643,22,13,0,0,1420,1084,normal
19,1548,17,4973,40,81,272,63,40,292,2960,729,32,177792,339307,158873,24,148060,303626,116282,180945092,303481,497819,1272735,433191,2777730,44613999,58706373,27891222,3,309,3,994,9,7,0,0,780,684,normal
8,939,5,360,40,117,557,178,40,72,196,69,57,8723,17594,9333,16772,22737,33597,9419,5055590,17289,42795,68302,36071,4969999,4969999,4969999,0,4,469,2,180,3,1,0,0,340,204,normal
21,2022,17,1374,40,96,603,161,40,80,547,125,46,24405,133336,44747,9134,35430,96746,41109,115886810,143,15318,178787,49318,5555444,9640639,10026758,1286611,1,155,1,105,4,3,0,0,860,684,normal
18,1512,15,3979,40,84,461,110,40,265,2960,750,54,31665,189143,56097,58,40071,188953,61790,60434555,93,49867,217200,88469,10000244,10014246,10019978,7087,2,216,2,568,3,4,0,0,740,604,normal
10,1383,7,3921,40,138,652,192,40,560,2960,1066,33,9126,32711,11743,117,10976,20063,8175,82331,82331,82331,82331,0,0,0,0,0,10,1383,7,3921,4,3,0,0,420,284,normal
23,3060,18,8480,40,133,666,204,40,471,2960,762,144,144743,913833,241578,320,201946,1008595,310980,62407006,112,330991,1710432,648751,10002268,10015010,10023919,7015,3,437,2,1211,5,7,0,0,940,724,normal
28,22041,26,7615,40,787,2960,1206,40,292,2960,630,8,154735,820423,251054,2,165792,825016,264925,78048957,199,278664,1231205,460039,1448832,8362479,10031389,3314871,2,2204,2,761,6,7,0,0,1140,1044,normal
45,3711,38,47405,40,82,1072,156,40,1247,13180,2146,17,11394,132660,24501,5,14734,160400,34051,306502601,16221,79343,254238,94317,4213462,43695407,58962116,25528666,5,463,4,5925,13,20,0,0,1820,1524,normal
9,1095,7,6817,40,121,427,157,40,973,2960,1070,64,62093,230492,98792,62,80108,248087,117049,496896,496896,496896,496896,0,0,0,0,0,9,1095,7,6817,2,3,0,0,380,284,normal
16,3814,15,5494,40,238,2515,621,40,366,1500,568,78,16675,52957,20072,30,10887,29176,13785,60111703,191,22136,149912,56351,9922937,9992791,10026324,41710,2,544,2,784,3,4,0,0,660,604,normal
14,900,14,37669,40,64,360,85,40,2690,10260,3003,20,20229,209635,57351,24,18957,209517,57514,263213,263213,263213,263213,0,0,0,0,0,14,900,14,37669,1,7,0,0,580,564,normal
6,572,6,3564,40,95,352,125,40,594,2960,1170,383,54466,233751,100546,320,51088,233623,102177,272512,272512,272512,272512,0,0,0,0,0,6,572,6,3564,1,2,0,0,260,244,normal
21,2256,13,1432,40,107,557,132,40,110,560,141,50,13200,55302,15679,192,21292,79993,27129,180915594,16323,55240,171060,66878,4041724,45159848,58987287,27412472,4,451,2,286,11,7,0,0,860,524,normal
16,2097,12,5150,40,131,628,157,40,429,2960,848,131,22696,138750,40275,33,25381,106230,33657,52120682,6607,158984,311362,215494,51802713,51802713,51802713,0,8,1048,6,2575,7,6,0,0,660,484,normal
11,803,7,5994,40,73,226,63,40,856,2960,1098,26,16045,56892,17826,70,17578,33563,16672,5755043,21462,72204,122947,71760,5610634,5610634,5610634,0,5,401,3,2997,3,3,0,0,460,284,normal
26,3391,21,8412,40,130,1111,216,40,400,2960,736,20,86668,200124,83963,7,83555,200123,74021,183422440,159105,288895,736296,233463,1299026,36337813,58905732,30522934,4,565,3,1402,12,10,0,0,1060,844,normal
9,1791,7,3654,40,199,808,284,40,522,1500,623,213,12821,45173,16279,228,13424,23614,10818,102906,102906,102906,102906,0,0,0,0,0,9,1791,7,3654,3,3,0,0,380,284,normal
10,797,6,3869,40,79,260,74,40,644,2960,1145,17,18566,64256,21813,160,21400,33980,14860,5496673,23099,74265,125431,72359,5348143,5348143,5348143,0,5,398,3,1934,3,3,0,0,420,244,normal
13,1127,10,6040,40,86,260,73,40,604,2960,957,99,11411,52866,16004,62,8918,34872,12644,32650075,513,62849,125185,88156,32524377,32524377,32524377,0,6,563,5,3020,5,4,0,0,540,404,normal
5,1271,4,524,40,254,1091,467,40,131,400,179,1777,71467,233145,108362,44,86965,258929,148928,286038,286038,286038,286038,0,0,0,0,0,5,1271,4,524,1,1,0,0,220,164,normal
11,808,7,5348,40,73,231,64,40,764,2960,1109,24,47925,131019,52942,147,60012,111556,55098,6065760,91699,215665,339631,175314,5634430,5634430,5634430,0,5,404,3,2674,3,2,0,0,460,284,normal
19,1557,15,6232,40,81,495,112,40,415,2960,809,113,117816,800279,236938,126,172891,800092,292142,61492274,92,202127,831126,352205,9998641,10012896,10018112,7189,2,222,2,890,3,5,0,0,780,604,normal
11,841,7,5567,40,76,264,72,40,795,2960,1092,30,13058,54971,18560,113,12501,26738,11906,5378421,16697,58762,100827,59488,5260897,5260897,5260897,0,5,420,3,2783,3,2,0,0,460,284,normal
5,736,4,749,40,147,556,228,40,187,625,291,285,21759,41321,22120,41,15636,41620,22652,87221,87221,87221,87221,0,0,0,0,0,5,736,4,749,1,1,0,0,220,164,normal
9,2881,5,706,40,320,1500,546,40,141,542,224,28060,238636,996757,425119,471,56280,137929,72280,9998910,471,298412,996757,474659,2004356,2935086,4011403,1011412,2,720,1,176,1,1,0,0,440,204,normal
5,608,4,1227,40,121,428,171,40,306,1103,530,162,185584,706558,347416,6880,241930,699889,396650,742524,742524,742524,742524,0,0,0,0,0,5,608,4,1227,1,1,0,0,220,164,normal
31,2807,26,1903,40,90,557,146,40,73,378,94,21,22070,103920,31514,17377,30396,64030,22460,197900028,84,9405,161861,34469,2052199,9413957,10019741,1961318,1,127,1,86,5,4,0,0,1260,1044,normal
19,1511,12,4532,40,79,235,57,40,377,2960,831,45,54421,116698,43144,116,53606,120110,48860,180840683,85593,152379,418107,148546,3656018,45019696,58940808,27576397,3,302,2,906,9,7,0,0,780,484,normal
20,1927,13,5262,40,96,388,91,40,404,2960,821,26,15946,60632,16694,5,13788,25629,11418,180786301,23212,47839,136940,49948,4147302,45136776,59235840,27328494,4,385,2,1052,10,6,0,0,820,524,normal
23,2488,14,5351,40,108,765,152,40,382,2960,783,24,27027,215792,49956,5,40906,217113,68476,180361051,17467,97489,368163,151997,4724408,44968400,58984060,26832868,4,497,2,1070,12,7,0,0,940,564,normal
21,2177,18,3112,40,103,479,157,40,172,836,305,122,55046,194688,76452,17,84678,211993,101610,115676854,177,34438,423694,117047,5072669,9602429,10022137,1426515,1,167,1,239,3,3,0,0,860,724,normal
27,2173,24,23182,40,80,557,131,40,965,5880,1705,62,12783,68803,20207,204,14709,68196,22068,116049441,43,14028,162171,44746,5694003,9655588,10031788,1247594,2,167,1,1783,4,7,0,0,1100,964,normal
18,6063,13,2006,40,336,1500,564,40,154,807,278,27,155135,572072,203104,317,198528,571705,229039,69387302,201,98839,572248,188114,1002475,6830007,10008356,4175138,1,551,1,182,2,2,0,0,800,524,normal
9,1600,9,1321,40,177,1260,405,40,146,997,318,5633,44521,116794,62650,387,40945,100099,52392,46128201,87,22438,133564,54440,5935153,9198713,10029506,1824417,1,266,1,220,1,1,0,0,380,364,normal
16,2530,14,2079,40,158,1638,398,40,148,1379,356,80,31480,100850,40555,386,31107,100655,36649,60319035,210,40639,154145,69387,9960210,10005759,10015836,22366,2,361,2,297,3,3,0,0,660,564,normal
26,2135,24,27852,40,82,752,144,40,1160,7340,2151,61,14911,55278,18514,12,12435,41342,14176,115252954,95,15193,177004,48832,4922259,9587952,10031985,1469402,2,164,1,2142,4,8,0,0,1060,964,normal
10,1828,7,3654,40,182,805,271,40,522,1500,623,199,29678,64501,18956,16,30251,78778,34965,3639070,42018,118832,195647,108632,3401405,3401405,3401405,0,5,914,3,1827,3,3,0,0,420,284,normal
30,2252,26,22266,40,75,391,92,40,856,5880,1416,39,45781,616683,147643,73,58544,670929,184247,116056739,84,60329,761001,210578,5114600,9606037,10018051,1414443,2,173,2,1712,5,8,0,0,1220,1044,normal
8,939,5,387,40,117,557,178,40,77,192,65,35,9897,24539,10522,16138,70944,178431,93092,5450836,16384,118794,221205,144830,5213247,5213247,5213247,0,4,469,2,193,3,2,0,0,340,204,normal
15,4533,14,6355,40,302,1949,591,40,453,4420,1157,158,63625,268284,94041,33,61275,228857,84046,5827940,325,413640,826955,584515,5000660,5000660,5000660,0,7,2266,7,3177,4,7,0,0,620,564,normal
19,1905,15,6274,40,100,848,188,40,418,2960,808,71,126901,586544,216081,73,186869,603847,260017,61592571,173,217684,908325,380995,9999618,10011463,10017977,7831,2,272,2,896,3,5,0,0,780,604,normal
16,9000,15,4153,40,562,2817,1116,40,276,1279,490,278,189633,998307,334439,374,64518,208886,76191,68480498,229,189905,1214644,420781,6860839,9565894,10022128,1192822,2,1125,1,519,3,3,0,0,680,604,normal
13,3168,9,3428,40,243,784,304,40,380,1047,468,161,53499,197430,65066,44,80968,172706,78581,5589530,367,294352,588337,415757,5000826,5000826,5000826,0,6,1584,4,1714,5,5,0,0,540,364,normal
24,2552,20,5573,40,106,902,201,40,278,2960,667,69,45936,120061,50280,72,58502,110641,49600,115783295,89,39238,409670,114369,5121671,9606099,10017656,1412238,1,196,1,428,4,4,0,0,980,804,normal
22,2428,13,1773,40,110,557,139,40,136,863,223,31,29657,223687,54490,23,45644,223967,73368,180411751,22863,100846,366405,149396,4721994,44976880,58957041,26839685,4,485,2,354,12,7,0,0,900,524,normal
5,1644,4,524,40,328,1464,634,40,131,400,179,109,15939,31278,15655,15,12192,31385,16820,63924,63924,63924,63924,0,0,0,0,0,5,1644,4,524,1,1,0,0,220,164,normal
12,1332,9,3714,40,111,559,153,40,412,1500,586,145,67494,386826,121339,33,93910,446043,164460,10673793,153370,337548,521726,260467,9998697,9998697,9998697,0,6,666,4,1857,3,4,0,0,500,364,normal
11,2665,10,5608,40,242,1661,483,40,560,2960,965,19,56030,198885,67134,123,52316,178643,62054,560304,560304,560304,560304,0,0,0,0,0,11,2665,10,5608,4,4,0,0,460,404,normal
23,2808,19,9223,40,122,562,174,40,485,2960,770,80,28309,147155,38343,44,36235,220731,65137,65424262,160,53298,424492,149984,4928950,9285410,10016831,1921030,2,351,2,1152,5,6,0,0,940,764,normal
12,1223,10,17682,40,101,439,140,40,1768,7340,2458,84,44896,346018,113234,86,55165,364456,136591,12701631,168,134813,404070,233182,2298493,6148595,9998697,5444866,4,407,3,5894,2,2,0,0,500,404,normal
13,1380,9,675,40,106,557,142,40,75,190,47,42,14875,39026,13120,12,16692,38963,14755,2364033,32658,81814,130971,69517,2200404,2200404,2200404,0,6,690,4,337,6,5,0,0,540,364,normal
20,2467,14,4877,40,123,935,200,40,348,2960,773,59,17882,47982,13279,14,14417,30573,11801,180549758,16546,53646,155073,58928,5273685,45070382,58989380,26535154,4,493,2,975,10,8,0,0,820,564,normal
10,805,6,3490,40,80,268,76,40,581,2960,1168,17,16179,62652,21684,200,18951,28559,13204,5386230,28638,64719,100800,51026,5256792,5256792,5256792,0,5,402,3,1745,3,3,0,0,420,244,normal
10,799,6,3991,40,79,262,74,40,665,2960,1144,68,14047,54832,18355,193,14377,22179,9750,5518533,16682,56189,95697,55872,5406154,5406154,5406154,0,5,399,3,1995,3,3,0,0,420,244,normal
23,1683,19,5853,40,73,437,91,40,308,2960,721,80,12643,59544,18711,197,18239,39971,15156,115440480,168,9907,109790,30352,5149361,9609307,10018902,1404526,1,129,1,450,4,3,0,0,940,764,normal
9,1612,7,865,40,179,668,248,40,123,436,148,116,147029,958592,331684,24,190373,998745,398192,1176424,1176424,1176424,1176424,0,0,0,0,0,9,1612,7,865,3,3,0,0,380,284,normal
64,6470,75,94789,40,101,1207,178,40,1263,8800,1336,47,30220,558832,89566,20,25584,430502,71824,314711240,16138,244979,1200155,429828,5019504,44678772,58959019,23752719,8,808,9,11848,21,49,0,0,2580,3004,normal
23,3618,20,5229,40,157,2093,430,40,261,1500,500,55,27245,128136,38493,195,35508,88945,29137,116000121,40,21072,246742,68173,5560013,9643848,10024851,1286087,1,278,1,402,4,3,0,0,940,804,normal
10,767,6,3952,40,76,230,66,40,658,2960,1144,56,13610,54291,18415,205,13633,19151,9051,5401421,16547,54440,92333,53588,5292541,5292541,5292541,0,5,383,3,1976,3,3,0,0,420,244,normal
13,3039,12,8048,40,233,2159,582,40,670,2960,932,87,13232,50754,18694,27,8276,28333,12433,10105793,1497,72837,144177,100889,9960119,9960119,9960119,0,6,1519,6,4024,3,4,0,0,540,484,normal
28,3260,19,5959,40,116,483,115,40,313,2960,671,53,26195,213316,47714,172,31885,214025,58741,253003704,16263,98363,326740,118355,18586058,50482704,58959166,17835405,4,543,3,993,16,11,0,0,1140,764,normal
12,1058,8,4962,40,88,231,69,40,620,2960,1036,273,25363,114740,35524,277,51286,133661,61917,58834333,59593,191831,324069,187012,58450671,58450671,58450671,0,6,529,4,2481,5,4,0,0,500,324,normal
73,4673,83,512813,40,64,423,88,40,6178,29240,6648,12,9447,162528,29599,9,7269,179963,30222,116146239,129,44394,549939,151969,5459158,9630759,10018847,1313807,5,359,6,39447,5,48,0,0,2940,3324,normal
16,2452,14,4610,40,153,805,246,40,329,2960,773,112,15524,60385,19524,32,15162,36774,15029,48689419,204,26048,127711,50963,8523857,9706625,10020514,661391,2,408,2,768,4,5,0,0,660,564,normal
10,1042,7,3139,40,104,382,120,40,448,1500,655,55,50676,130320,55279,696,55274,93498,41208,5567856,90884,202705,314527,158139,5162445,5162445,5162445,0,5,521,3,1569,3,3,0,0,420,284,normal
23,2275,14,5876,40,98,553,112,40,419,2960,800,16,23861,215580,50824,13,36196,215979,68526,180912710,16188,85920,326221,135307,3985878,45120777,58985756,27423936,4,455,2,1175,12,7,0,0,940,564,normal
25,1933,22,35640,40,77,497,126,40,1620,10260,3015,76,47812,487364,138677,78,61848,505856,166692,115911077,36,44404,557058,154100,5174118,9611152,10020001,1397313,1,148,1,2741,2,5,0,0,1020,884,normal
5,1474,4,524,40,294,1294,558,40,131,400,179,13328,165941,596296,286982,41,213104,625765,357437,663966,663966,663966,663966,0,0,0,0,0,5,1474,4,524,1,1,0,0,220,164,normal
23,1739,19,5168,40,75,460,98,40,272,2960,679,70,12165,60717,18939,151,17420,44270,16023,115540321,52,9498,103340,28638,5270782,9618070,10016264,1369051,1,133,1,397,4,4,0,0,940,764,normal
16,2437,14,1986,40,152,1545,375,40,141,1286,331,68,28218,101727,35504,330,26799,67194,28329,60307496,46,36814,157507,64075,9960257,10008299,10027613,24046,2,348,2,283,3,3,0,0,660,564,normal
5,830,4,937,40,166,650,270,40,234,813,385,2487,265552,1010253,496577,10667,345952,999806,566315,1062413,1062413,1062413,1062413,0,0,0,0,0,5,830,4,937,1,1,0,0,220,164,normal
29,3816,19,16710,40,131,1126,214,40,879,8800,2052,50,23839,279374,56253,97,32825,316139,82223,180619259,16247,114430,500342,215745,5728897,45011776,58307650,26188974,5,763,3,3342,14,10,0,0,1180,764,normal
14,1192,13,25984,40,85,354,110,40,1998,7340,2374,79,25607,163169,46312,110,25199,162299,45818,333157,333157,333157,333157,0,0,0,0,0,14,1192,13,25984,2,5,0,0,580,524,normal
17,2094,16,4734,40,123,1080,253,40,295,2960,727,83,18222,72749,27189,37,15368,39445,16143,65153550,133,20712,163806,57818,4909390,9283978,10017809,1929022,2,261,2,591,3,4,0,0,700,644,normal
10,3340,6,716,40,334,1500,598,40,119,512,192,152,255054,997117,424098,324,83602,221153,120001,22343425,127,255144,997117,431890,2004603,5266925,10004341,3402132,2,668,1,143,1,1,0,0,480,244,normal
11,931,6,3264,40,84,268,75,40,544,2960,1183,15,13574,60285,21899,157,13282,18365,8770,8617690,17003,28002,95006,45382,1004331,2835227,5495995,2358023,2,232,1,816,3,2,0,0,500,244,normal
12,991,6,3264,40,82,268,72,40,544,2960,1183,45,136702,998438,348668,214,14458,23840,10149,12122584,15330,277226,998438,482613,2003480,3671226,5001347,1527185,3,247,1,816,3,2,0,0,560,244,normal
14,1334,6,3251,40,95,557,136,40,541,1500,680,61,126896,999727,327847,132,20704,31398,14108,20155706,23476,228413,999727,433955,2007268,4753409,8021086,2505495,2,266,1,650,3,2,0,0,660,244,normal
32,6781,25,16211,40,211,2038,384,40,648,4420,1299,33,41012,335145,85050,35,50619,335464,94277,53712811,6621,615396,1224172,860938,52482018,52482018,52482018,0,16,3390,12,8105,15,12,0,0,1300,1004,normal
15,1520,8,612,40,101,557,132,40,76,192,57,32,81413,749351,221994,20,125562,795301,295431,7908267,895550,223887,895550,447775,1001205,2337572,4006533,1530020,3,380,2,153,6,3,0,0,680,324,normal
5,704,4,699,40,140,524,214,40,174,575,266,368,11182,19340,8938,38,9077,19701,9926,44858,44858,44858,44858,0,0,0,0,0,5,704,4,699,1,1,0,0,220,164,normal
19,4986,14,7098,40,262,1357,443,40,507,1500,568,66,74676,999895,247267,34,7381,26374,9039,16765269,629,398371,1111509,618966,3285163,7785078,12284993,6363840,6,1662,4,2366,8,7,0,0,800,564,normal
29,4235,28,91706,40,146,387,159,40,3275,16100,4592,24,63032,897884,184438,25,64211,903156,191815,1765048,1765048,1765048,1765048,0,0,0,0,0,29,4235,28,91706,9,13,0,0,1180,1124,normal
11,3431,9,4179,40,311,2618,768,40,464,1500,608,121,11684,60052,20147,52,12267,40499,15608,2095984,481,52724,104967,73882,1990536,1990536,1990536,0,5,1715,4,2089,3,4,0,0,460,364,normal
5,708,5,737,40,141,528,216,40,147,573,237,3715,115908,342562,153569,33,104035,243459,121757,463821,463821,463821,463821,0,0,0,0,0,5,708,5,737,1,1,0,0,220,204,normal
18,3338,16,7150,40,185,1959,459,40,446,2960,803,145,13765,60726,19029,28,14195,39326,14900,60159460,166,22203,151243,56910,9927326,10000672,10027164,36873,2,476,2,1021,3,6,0,0,740,644,normal
6,1110,4,629,40,185,870,335,40,157,505,231,283,209455,996922,440361,183,8929,24879,13834,1047574,1047574,1047574,1047574,0,0,0,0,0,6,1110,4,629,1,1,0,0,280,164,normal
7,4028,7,1602,40,575,2960,1093,40,228,1358,497,26,209296,951669,415831,399,203116,951274,418661,11046218,94813,523327,951842,606011,9999563,9999563,9999563,0,3,2014,3,801,1,1,0,0,300,284,normal
11,834,7,5773,40,75,257,70,40,824,2960,1073,40,12662,55049,17644,171,11742,18441,8299,5413107,17736,56980,96225,55500,5299146,5299146,5299146,0,5,417,3,2886,3,4,0,0,460,284,normal
10,1311,8,3488,40,131,557,189,40,436,1500,574,71,33579,68245,25786,36,27045,97994,40883,5788145,110,78395,196166,103820,2591132,2776479,2961826,262120,3,437,2,1162,2,3,0,0,420,324,normal
6,1856,6,1680,40,309,1636,649,40,280,1476,585,1183,90722,181006,89913,303,60831,180850,103940,15281324,178,90883,272168,156997,5011705,7504337,9996970,3525114,2,618,2,560,1,1,0,0,260,244,normal
7,1343,5,1319,40,191,590,253,40,263,621,305,384,59511,232914,89309,419,84949,270104,124615,357265,357265,357265,357265,0,0,0,0,0,7,1343,5,1319,2,2,0,0,300,204,normal
5,1261,4,646,40,252,1081,463,40,161,522,240,171,16117,25059,13843,349,12787,25226,17590,5049382,349,24350,48351,33942,5000682,5000682,5000682,0,2,630,2,323,1,1,0,0,220,164,normal
19,1998,16,1144,40,105,649,191,40,71,290,85,16701,36884,103749,33028,16459,66011,127539,56499,115914330,133,17201,204603,56491,5534189,9640892,10017925,1293282,1,153,1,88,2,2,0,0,780,644,normal
7,2234,7,588,40,319,1974,729,40,84,344,114,1395,26736,55234,27057,268,18962,55141,31337,30081834,134,20218,80210,39994,9970071,10000320,10031269,30604,1,558,1,147,1,1,0,0,300,284,normal
46,8525,44,3666,40,185,2960,547,40,83,1336,204,20,29646,121952,42327,47,32147,81486,28907,350775380,70,8479,296321,49344,9948515,10013432,10021176,11816,1,236,1,101,4,4,0,0,1860,1764,normal
13,1539,10,2293,40,118,557,177,40,229,1500,456,209,29244,110991,37535,26624,46985,69509,17912,50260503,98,34378,204710,83446,10000268,10010847,10016753,6988,2,256,1,382,3,2,0,0,540,404,normal
5,657,3,2461,40,131,477,193,40,820,2377,1348,4361,59455,109257,57402,4617,64639,124662,84884,238027,238027,238027,238027,0,0,0,0,0,5,657,3,2461,1,1,0,0,220,124,normal
5,1285,4,524,40,257,1105,474,40,131,400,179,117,15331,31821,16886,34,11213,31960,17985,61552,61552,61552,61552,0,0,0,0,0,5,1285,4,524,1,1,0,0,220,164,normal
7,1161,5,1460,40,165,522,210,40,292,678,343,167,127310,549302,236279,461,204716,585557,330107,5639704,461,318507,636553,449784,5002690,5002690,5002690,0,3,580,2,730,2,2,0,0,300,204,normal
18,2695,15,4083,40,149,1675,384,40,272,2960,750,108,23270,97204,32413,187,28233,96945,31674,60327310,164,36719,131176,62375,9999202,10011711,10016693,7135,2,385,2,583,3,4,0,0,740,604,normal
11,837,7,6387,40,76,260,71,40,912,2960,1401,23,15519,63681,21487,140,15358,26525,13891,5130874,23542,69836,116130,65469,4991202,4991202,4991202,0,5,418,3,3193,3,2,0,0,460,284,normal
7,775,4,1481,40,110,475,160,40,370,1357,657,324,211223,997348,439613,29,11493,28219,14813,3060308,58973,528160,997348,663531,2003987,2003987,2003987,0,3,387,2,740,1,1,0,0,340,164,normal
6,705,5,747,40,117,465,170,40,149,583,242,5942,383565,998635,427932,378,94316,160711,83640,3529535,378,767319,1534261,1084619,1994896,1994896,1994896,0,3,352,2,373,1,1,0,0,280,204,normal
15,5786,10,1769,40,385,1500,589,40,176,836,292,28,178067,997474,319867,252,89079,265520,101105,37587942,149,267195,997474,387929,2003996,7196953,10008650,3890658,2,964,1,294,2,2,0,0,680,404,normal
12,880,8,6470,40,73,263,69,40,808,2960,1033,29,13338,54043,17179,89,12867,21469,10098,5552011,21914,66691,111469,63324,5418628,5418628,5418628,0,6,440,4,3235,3,5,0,0,500,324,normal
52,3611,51,116669,40,69,557,112,40,2287,11720,2360,26,22548,493398,84965,6,22586,432114,82323,116077838,43,67779,862256,238756,5048244,9599725,10020098,1433355,4,277,3,8974,5,32,0,0,2100,2044,normal
9,1842,7,3654,40,204,859,297,40,522,1500,623,105,30796,84888,29511,114,36897,96644,32815,246459,246459,246459,246459,0,0,0,0,0,9,1842,7,3654,3,3,0,0,380,284,normal
18,1423,11,889,40,79,262,59,40,80,186,44,77,13905,55638,14934,9,9135,17001,8257,180316456,16627,36153,106543,39404,4886213,45033922,58542119,26765317,3,284,2,177,9,7,0,0,740,444,normal
9,1298,8,1554,40,144,678,213,40,194,1102,369,140,62598,257999,95629,34,51596,217692,88687,5397262,423,219202,437981,309400,4958858,4958858,4958858,0,4,649,4,777,3,3,0,0,380,324,normal
12,1466,9,3700,40,122,589,163,40,411,1500,572,100,61463,150399,64160,51,49324,112124,50706,8457238,465,122980,491455,245650,1000139,2655106,4961087,2059160,3,366,2,925,3,4,0,0,540,364,normal
11,3431,9,4179,40,311,2618,768,40,464,1500,608,129,11189,56880,19134,52,11595,37572,14617,2089094,292,50427,100562,70901,1988240,1988240,1988240,0,5,1715,4,2089,3,4,0,0,460,364,normal
7,2086,7,588,40,298,1826,673,40,84,344,114,355,23689,48547,24132,214,16372,48400,27736,30086815,106,17889,71069,35453,10001040,10005086,10007879,3587,1,521,1,147,1,1,0,0,300,284,normal
5,638,5,929,40,127,458,184,40,185,765,323,339,11547,17201,9706,536,6025,12045,5772,5873956,536,17588,34641,24115,5838779,5838779,5838779,0,2,319,2,464,1,1,0,0,220,204,normal
