@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
40,7590,34,189,1500,1500,313,244561,590026412,368136,1114978,381621,25,16,1620,1364,vpn
848,201532,762,237,1500,13180,1550,176393,590026015,1177041,9689450,1909940,599,516,33940,30484,vpn
4936,1262160,4674,255,2120,21940,2655,88458,412744994,1591705,17497112,3044385,3245,4076,197460,186964,vpn
1702,469820,1456,276,1500,11720,1201,165935,590025030,1866580,10517086,2052282,1190,1087,68100,58244,vpn
493,146348,427,296,1500,10260,1036,183758,590029144,1053840,5526217,1280106,347,290,19740,17084,vpn
773,236622,661,306,2960,14640,1665,202919,590025316,1386740,18145534,2768343,555,386,30940,26444,vpn
1217,374806,1047,307,2800,10260,1316,172321,590024391,952556,12566830,1889352,833,745,48700,41884,vpn
852,246368,733,289,2960,14640,1886,186726,590026074,1537544,14742452,2555251,593,563,34100,29324,vpn
1442,415602,1203,288,2960,19020,1555,140836,590025093,1170286,9997016,1544854,960,879,57700,48124,vpn
490,143828,446,293,1500,7340,1147,185851,590026753,1381905,8540180,1806840,365,316,19620,17844,vpn
1144,309816,968,270,1500,8800,935,144872,590024875,845893,9206726,1422945,769,671,45780,38724,vpn
1445,451108,1212,312,1500,11720,1398,153800,590024489,1980766,15219494,2715190,998,861,57820,48484,vpn
713,188600,565,264,2960,7340,809,140660,590025605,767527,2987408,660780,431,397,28540,22604,vpn
329,95144,307,289,1500,5880,786,241502,590025621,1274790,15369627,2603765,252,134,13180,12284,vpn
1334,443826,1105,332,2960,11720,1698,129115,590025206,1186308,14907183,2093850,888,853,53380,44204,vpn
1416,473922,1230,334,1500,11720,1631,157335,590025102,1654950,19829160,2965745,1024,896,56660,49204,vpn
302,57626,291,190,1500,14640,2196,151665,590026753,748420,5024676,1011672,198,201,12100,11644,vpn
42,7734,37,184,1500,1500,303,256096,590027562,391687,1173776,381166,25,18,1700,1484,vpn
2984,1004846,2580,336,2960,42380,2236,143272,590023878,2400274,16521182,3890937,2098,1982,119380,103204,vpn
144,27018,122,187,1500,5880,681,236406,590027868,470973,4235332,802013,91,74,5780,4884,vpn
71,12616,62,177,1500,2960,436,179090,590026612,329835,1110152,316237,43,32,2860,2484,vpn
3147,1096190,2790,348,4420,40920,4915,105383,590022637,1319248,13891433,2495321,1938,2246,125900,111604,vpn
1370,412078,1165,300,1614,13180,1270,157761,590028512,1214846,11510199,1841580,971,840,54820,46604,vpn
871,256934,750,294,2534,14640,1757,117410,590023423,767313,7075375,1146847,575,550,34860,30004,vpn
1380,451436,1186,327,2960,14640,1281,162529,590025959,1590101,14136973,2337889,1015,837,55220,47444,vpn
550,150788,488,274,1500,10260,1308,194636,590025209,893442,6789621,1528917,397,328,22020,19524,vpn
268,63544,233,237,1500,7340,1293,145145,590025986,618099,2674721,758933,169,167,10740,9324,vpn
1522,469876,1208,308,2722,11720,1135,136605,308774370,2763451,16592555,3762681,1014,913,60900,48324,vpn
1182,379140,951,320,2960,13180,1008,173491,590025123,1225345,16403307,2691858,743,686,47300,38044,vpn
452,125786,399,278,2960,7340,946,145012,590025142,1010583,4845230,1232335,341,264,18100,15964,vpn
428,116106,385,271,2958,13180,1384,158662,590024773,783166,5520605,1160004,326,262,17140,15404,vpn
3549,1078256,2980,303,2960,13180,1219,146883,590026509,2083442,16627963,3164537,2363,2195,141980,119204,vpn
1349,393744,1163,291,2960,14640,1500,155085,590026385,1295936,15442303,2384827,910,919,53980,46524,vpn
375,82812,351,220,1500,23400,3698,130520,590025067,502446,3732700,736496,252,277,15020,14044,vpn
1436,402220,1206,280,1586,23400,1788,179570,590012840,1577622,9166200,1847253,953,851,57460,48244,vpn
618,193796,531,313,1500,13180,1517,146465,590027636,1064997,5707620,1474271,432,393,24740,21244,vpn
39,7186,31,184,1500,1500,325,318341,590025470,346268,1203127,415438,23,16,1580,1244,vpn
1057,307916,916,291,1500,13180,1397,191796,590004421,1213324,9358535,1795749,771,581,42300,36644,vpn
39,7186,33,184,1500,1500,317,316828,590030256,333084,1207996,417526,23,16,1580,1324,vpn
1089,344872,937,316,2960,13180,1337,184982,590026298,1163646,9692505,1621597,757,627,43580,37484,vpn
1226,417366,1066,340,2960,10260,1438,150558,590025585,1258194,5780472,1470449,873,757,49060,42644,vpn
1400,403346,1124,288,1500,11720,1456,148757,590025638,1070404,15374437,2073498,950,851,56020,44964,vpn
687,142184,629,206,1500,24860,3030,136807,444327016,497424,3579496,813040,431,491,27500,25164,vpn
1115,503002,949,451,2898,23400,1853,92757,590025509,1019826,9135056,1733207,763,665,44620,37964,vpn
1500,446818,1291,297,1818,14640,1710,147193,590025171,1219129,9487569,2051720,1025,983,60020,51644,vpn
854,279978,722,327,2960,7340,1023,174372,590025513,1351642,6907294,1600580,597,451,34180,28884,vpn
1057,353576,882,334,2960,11720,1538,154181,590025485,1370293,9176265,2126035,740,628,42300,35284,vpn
1617,441670,1480,273,2960,20480,2707,117615,590024807,999538,7607073,1622050,1156,1196,64700,59204,vpn
1304,386860,1106,296,1500,10260,1253,179876,590025489,1345225,8685049,1646085,925,782,52180,44244,vpn
239,49002,210,205,1500,11720,1103,170921,590026836,615175,3103721,762666,172,132,9580,8404,vpn
4447,1092346,4161,245,2346,24860,3234,117539,689287784,1144079,10467455,1794543,2834,3379,177900,166444,vpn
493,111956,453,227,1500,8800,1671,131825,590025485,618003,5158701,974756,316,341,19740,18124,vpn
1464,456096,1222,311,2310,11720,1391,136446,590269329,1353363,18007912,2661949,987,885,58580,48884,vpn
469,121892,413,259,1500,13180,1402,128072,590024932,691097,5043950,934810,312,309,18780,16524,vpn
1076,298196,922,277,1500,11720,1103,147486,590024564,1081000,7247363,1430478,753,655,43060,36884,vpn
131,22886,113,174,1500,5880,633,188145,590027938,392087,1518418,436869,82,70,5260,4524,vpn
1427,448112,1245,314,2232,11720,1444,139331,590029932,1164712,7688350,1495594,993,885,57100,49804,vpn
2249,721858,1928,320,4420,11720,1366,146033,590017836,1248384,15125711,2205571,1471,1438,89980,77124,vpn
956,267892,819,280,2166,21940,1819,140034,590025876,834268,16266199,1965584,656,616,38260,32764,vpn
1469,430642,1217,293,2960,19020,1888,178354,590025383,1261166,16005968,2299391,992,917,58780,48684,vpn
3739,1367098,3512,365,3168,46760,5044,87149,590025574,1012251,9001604,1738718,2403,2934,149580,140484,vpn
40,7590,34,189,1500,1500,313,250806,590025455,353913,1112503,371471,25,16,1620,1364,vpn
1636,484694,1343,296,2960,13180,1707,147223,590024695,1367457,15865762,2614340,1152,1023,65460,53724,vpn
1090,335640,892,307,1500,17560,1468,151700,590025735,1449710,13588977,2537403,743,676,43620,35684,vpn
178,35112,154,197,1500,2960,472,170911,590025884,438599,3467093,598832,120,91,7140,6164,vpn
112,23634,98,211,1500,7340,1054,146172,590025449,332185,1466570,374489,76,64,4500,3924,vpn
67,11314,58,168,1500,1500,251,398031,590026209,905646,5035694,1510241,45,24,2700,2324,vpn
697,169334,616,242,1500,7340,845,172327,590024833,1565759,6915125,1567253,503,415,27900,24644,vpn
1370,407626,1152,297,2960,14640,1430,160745,590027142,1908890,14451410,2873317,928,877,54820,46084,vpn
369,111618,310,302,1500,8800,1204,111627,590025421,604878,4485732,828217,264,212,14780,12404,vpn
3281,942076,2817,287,1500,29240,2832,119590,590021793,1602270,18434956,3237921,2134,2262,131260,112684,vpn
1236,329284,1021,266,1500,11720,1453,161005,590024803,1067820,7957327,1818208,839,765,49460,40844,vpn
895,272576,761,304,2960,8800,1012,151484,590028628,1505658,9755733,1741319,647,524,35820,30444,vpn
3256,1063764,2682,326,2960,14640,1666,123438,590026042,2386115,30923164,4425882,2237,2034,130260,107284,vpn
1712,571128,1482,333,1500,16100,1686,135208,590028542,1410821,17649084,2593083,1226,1101,68500,59284,vpn
63,11568,54,183,1500,2960,463,238059,590027235,306744,1153711,360998,39,31,2540,2164,vpn
39,7186,32,184,1500,1198,297,328126,590027426,326349,1215239,395506,23,17,1580,1284,vpn
1155,275668,1108,238,1500,33620,4182,141563,590025304,1025929,10859143,1764368,787,859,46220,44324,vpn
1594,422674,1356,265,1500,11720,1792,188054,590026105,1514222,10255298,2292181,1056,1055,63780,54244,vpn
39,7186,33,184,1500,1500,317,321232,590024766,313629,1205958,407833,23,16,1580,1324,vpn
1982,599568,1664,302,2960,14640,1427,160601,590023130,1163877,13505365,2162627,1334,1184,79300,66564,vpn
86,16750,69,194,1500,1500,338,203531,590023720,390825,1218258,399188,52,40,3460,2764,vpn
86,18476,78,214,1500,7340,1310,164854,590025314,410315,1861515,476087,60,48,3460,3124,vpn
1871,549774,1609,293,2960,14640,1661,148544,590033818,1619493,15622664,2414505,1305,1204,74860,64364,vpn
805,269880,675,335,1614,8800,911,184460,590026683,843017,21302809,2305087,540,351,32220,27004,vpn
2111,615200,1741,291,1500,14640,1745,154011,590029269,2072308,16417431,2912761,1448,1301,84460,69644,vpn
161,49724,149,308,1500,1500,196,187732,590026290,893907,5468622,1348068,135,40,6460,5964,vpn
3986,1110932,3604,278,2468,32160,2240,121927,590024516,2185522,16327166,3162153,2793,2947,159460,144164,vpn
786,245434,695,312,1500,10260,1146,162627,590025330,1550527,8667676,2000774,583,461,31460,27804,vpn
1440,408658,1229,283,2184,14640,1946,201902,590027232,1877229,14350738,2940143,1011,842,57620,49164,vpn
9943,4600814,9304,462,5880,43840,4565,67806,590033768,1703006,14767313,2311872,5575,7577,397740,372164,vpn
1067,291754,900,273,1500,8800,996,156654,590025016,1119318,7805532,1471768,748,651,42700,36004,vpn
1996,526078,1707,263,1500,24860,2022,170745,590025219,1257138,11406143,2349771,1361,1236,79860,68284,vpn
4019,1260106,3749,313,2960,32160,4844,102802,590024619,1577687,8895525,2120533,2522,3183,160780,149964,vpn
1191,345416,987,290,1500,14640,1188,141936,590010826,1060785,4461807,1164862,855,715,47660,39484,vpn
803,241834,669,301,1500,7340,895,158412,590025235,1138828,6294867,1429142,558,475,32140,26764,vpn
58,10280,48,177,1500,1500,270,337935,590031807,550996,4161498,1016413,39,22,2340,1924,vpn
2337,700548,1878,299,2960,13180,1473,165093,590025774,2740755,10754613,2473438,1595,1431,93500,75124,vpn
570,146500,481,257,1500,10260,1306,131172,590027788,857156,4125010,979713,391,363,22820,19244,vpn
1863,594874,1560,319,2960,14640,1402,178133,590029254,2041144,8851211,2151812,1314,1111,74540,62404,vpn
1098,271834,962,247,1950,13180,1278,170508,590027707,1644235,12026471,2166449,798,690,43940,38484,vpn
890,291078,773,327,1500,7340,1121,146512,590023411,1096140,6539014,1394614,633,556,35620,30924,vpn
5079,960522,4355,189,1500,20480,2307,112345,3108913022,357666,4626113,379783,3146,2893,203180,174204,vpn
1380,400164,1139,289,1500,24860,1560,185473,590026074,1476460,16791137,2357530,953,835,55220,45564,vpn
1237,369386,1058,298,2960,7340,919,156664,590025083,1386858,8924502,2025037,895,742,49500,42324,vpn
54,9780,47,181,1500,1500,275,339448,590026289,625861,4315661,1124038,37,20,2180,1884,vpn
1867,596268,1573,319,1592,16100,1742,159630,590025371,1551520,16169020,2568292,1307,1171,74700,62924,vpn
2083,635286,1774,304,2960,16100,1562,154550,590026419,1803106,17250074,2938092,1462,1296,83340,70964,vpn
40,7590,34,189,1500,1500,313,275484,590026912,366763,1250312,403511,24,17,1620,1364,vpn
1158,346882,968,299,1500,20480,1612,153892,590026554,1063331,9425211,1639675,774,679,46340,38724,vpn
550,145536,480,264,2960,13180,2231,105315,590024315,599953,5068546,859126,416,355,22020,19204,vpn
205,34430,177,167,1500,5880,469,191740,590024389,485792,2803130,596700,130,109,8220,7084,vpn
456,138566,407,303,1500,8800,770,194611,590029249,791208,10042593,1371546,328,258,18260,16284,vpn
737,205210,630,278,1500,8800,1209,153931,590025200,849006,8447202,1489287,512,458,29500,25204,vpn
3246,862926,2862,265,2960,45300,2469,107373,590029165,1435859,17803420,2648983,2165,2406,129860,114484,vpn
546,135008,486,247,1500,10260,1418,152292,590026900,756791,4460541,939844,375,349,21860,19444,vpn
1129,370504,956,328,1500,21940,1547,146374,590026404,1076219,17842273,2499208,794,657,45180,38244,vpn
1376,387730,1170,281,2960,8800,1323,145693,590024604,1233805,15800289,2305867,925,875,55060,46804,vpn
51,9044,43,177,1500,1500,284,374318,590024821,636854,4264798,1107610,32,21,2060,1724,vpn
43,9702,40,225,1500,1500,298,377913,35200791,876959,4459709,1396939,33,8,1740,1604,vpn
5682,1578472,5077,277,2960,26320,2871,127405,590026907,2889467,17255460,3432859,3823,4166,227300,203084,vpn
3623,947440,3570,261,2960,29240,3621,109743,225669716,2036343,18532176,3036209,2287,3061,144940,142804,vpn
40,7590,36,189,1500,1500,307,247667,590027030,348145,1104728,375461,25,16,1620,1444,vpn
1128,228274,1019,202,1500,14640,1657,127145,366006588,1028779,8061233,1469277,690,760,45140,40764,vpn
1177,354476,1018,301,1778,14640,1793,122164,590025760,904442,11061065,1859650,820,781,47100,40724,vpn
1939,569844,1615,293,2234,14640,1474,141230,590024978,1051684,16570039,2430304,1322,1182,77580,64604,vpn
4804,1282710,4596,267,3580,30700,3331,93955,590027266,1563816,8847241,2052757,3146,3901,192180,183844,vpn
2076,599970,1704,289,1860,14640,1743,153062,590025301,2004260,19134306,3096298,1410,1306,83060,68164,vpn
2113,696788,1773,329,2414,11720,1194,163390,590023993,1572404,10968196,2143952,1498,1274,84540,70924,vpn
892,259260,764,290,1500,10260,1219,150385,590028390,910793,5522912,1167061,625,536,35700,30564,vpn
1248,383358,1065,307,2960,11720,1118,147675,590022719,1394195,7598116,1770237,885,780,49940,42604,vpn
979,261648,811,267,1500,10260,1067,154346,590030555,1339308,8246724,1690950,667,575,39180,32444,vpn
346,72550,329,209,1500,11720,2119,149738,94722703,1121198,4234714,1293902,224,227,13860,13164,vpn
41,7630,35,186,1500,1500,310,270092,590026084,311922,1056403,369203,24,17,1660,1404,vpn
1622,479974,1370,295,2960,20480,2303,167873,590026871,1122458,14573337,2348804,1084,976,64900,54804,vpn
511,136354,436,266,1500,10260,996,142427,590025012,1171632,5586497,1265766,352,299,20460,17444,vpn
1123,329306,930,293,2960,13180,1083,165721,590027733,1848226,14411099,2501423,759,705,44940,37204,vpn
68,11944,58,175,1500,2960,445,210689,590026413,336418,1204206,357288,41,32,2740,2324,vpn
1682,551640,1431,327,2960,20480,2408,154537,590026500,1443645,7486590,1547613,1155,1066,67300,57244,vpn
1269,328912,1112,259,2960,8800,1086,168804,590028445,1750240,15044351,2460451,883,788,50780,44484,vpn
822,258660,723,314,1500,8800,1119,153637,590025125,1375398,6754275,1684367,583,530,32900,28924,vpn
2190,661516,1844,302,2960,16100,1425,161742,590028679,1557390,10437203,2058198,1511,1355,87620,73764,vpn
1448,572714,1236,395,2960,19020,2244,110070,590022639,1214579,18436650,2724122,999,897,57940,49444,vpn
2914,927670,2675,318,2960,21940,3620,114854,590026904,1468626,9885502,2249364,1861,2205,116580,107004,vpn
520,143484,454,275,1500,11720,1807,106673,590025444,557511,4319709,840191,357,317,20820,18164,vpn
39,7186,32,184,1500,1500,321,319344,590024721,333667,1163626,379192,23,16,1580,1284,vpn
1232,358532,1054,291,2534,10260,1147,142912,590025643,1313151,5705661,1355831,861,773,49300,42164,vpn
2351,595490,2232,253,1944,29240,3535,97394,595820683,735010,6592720,1149622,1525,1729,94060,89284,vpn
1803,546668,1499,303,1500,17560,1667,150758,590026857,1660494,16740537,2689390,1281,1102,72140,59964,vpn
1621,535140,1353,330,2960,14640,1327,161908,590027496,1098811,7166776,1330781,1085,915,64860,54124,vpn
2005,662140,1644,330,2960,14640,1531,164517,590030268,1615147,8583160,1999917,1298,1218,80220,65764,vpn
43,7710,37,179,1500,1500,303,252024,590028487,405688,1243206,398244,25,16,1740,1484,vpn
399,149986,356,375,1500,11720,1636,107419,590026781,848125,4615028,1135696,275,251,15980,14244,vpn
1716,552032,1435,321,2960,14640,1297,157990,590024289,1600065,13594315,2293084,1191,1065,68660,57404,vpn
1740,609612,1490,350,2960,13180,1073,159931,590025512,1136042,9689056,2099015,1205,1076,69620,59604,vpn
1567,492462,1330,314,2960,14640,1516,145291,590024818,1749917,16811880,2644350,1041,1000,62700,53204,vpn
673,207312,563,308,2944,14640,1434,140523,590025028,970084,5233684,1314876,449,418,26940,22524,vpn
39,7186,32,184,1500,1500,321,369401,590028243,442345,2228170,637112,23,16,1580,1284,vpn
3110,1089592,2684,350,4420,14640,1631,127499,590030303,2044735,17487764,3131202,2075,2032,124420,107364,vpn
172,41902,158,243,1500,8800,1322,176818,590025132,766791,2563796,771383,122,110,6900,6324,vpn
1133,291966,911,257,2960,8800,1001,174441,590025638,889449,9503866,1210200,731,651,45340,36444,vpn
918,289446,781,315,2918,8800,1096,163076,590025564,1134378,9946632,1675522,662,529,36740,31244,vpn
648,193406,527,298,2960,10260,1184,128373,590025243,598700,7604936,990777,416,360,25940,21084,vpn
636,198588,560,312,2136,13180,1865,160217,590025050,1151849,4990205,1278073,468,401,25460,22404,vpn
756,207346,616,274,2960,7340,1146,170092,590025184,1041473,3622991,952709,468,434,30260,24644,vpn
550,137728,471,250,1500,10260,953,172200,590026604,963219,4312236,921490,386,326,22020,18844,vpn
1009,292494,848,289,2960,14640,1726,178490,590029416,1115501,7594323,1354340,667,621,40380,33924,vpn
1029,300846,877,292,1500,10260,1087,158620,590025886,1512032,7247309,1628810,744,611,41180,35084,vpn
990,308164,866,311,1500,11720,1566,158192,590030174,1011851,8640457,1516595,728,589,39620,34644,vpn
601,167240,553,278,1500,14640,2143,158102,590024416,1109713,10441807,1996706,435,371,24060,22124,vpn
1041,255214,1036,245,1500,14640,1826,96206,590025026,846275,4456430,1056349,708,876,41660,41444,vpn
1201,375224,1030,312,1500,13180,1509,157661,590028890,887243,12887837,1853807,821,726,48060,41204,vpn
1487,461470,1269,310,1500,14640,1751,142572,590023587,1321136,9486749,1858126,1041,925,59500,50764,vpn
4673,1930950,3954,413,2960,13180,1240,127105,590025041,1954759,9044214,1771046,3204,2727,186940,158164,vpn
87,15874,74,182,1500,2960,519,224939,590024711,390591,1889357,464341,51,43,3500,2964,vpn
2473,791094,2025,319,2960,14640,1495,155339,590024578,1947550,19074938,3082868,1701,1509,98940,81004,vpn
41603,10305504,43673,247,2960,46760,3977,41534,1005506671,877373,35398789,2449306,27760,41366,1664140,1746924,vpn
1601,465948,1375,291,2960,11720,1428,157911,590025155,1306744,8751555,1873479,1098,967,64060,55004,vpn
1038,283306,867,272,2960,8800,1078,175792,590030344,1017591,5388731,1132625,707,614,41540,34684,vpn
1755,532436,1426,303,4420,11720,1520,163602,590025316,1370552,8526305,1660344,1148,991,70220,57044,vpn
1666,514210,1389,308,2508,10260,1306,171867,590024219,1498534,16214297,2429264,1172,1034,66660,55564,vpn
537,147130,485,273,1500,10260,1244,176042,590026749,1307949,8863292,1896773,403,329,21500,19404,vpn
599,147462,504,246,1500,10260,1145,171677,590025207,1051323,3968050,985904,411,358,23980,20164,vpn
3910,1285670,3705,328,3300,46760,4470,82699,590025717,1248263,18545621,2763384,2532,3150,156420,148204,vpn
422,114918,375,272,1500,7340,1185,185594,590011826,842671,5084236,1233272,283,266,16900,15004,vpn
1880,626816,1632,333,1860,14640,1605,161693,590029192,1876658,16444613,2428719,1375,1182,75220,65284,vpn
1604,508970,1335,317,2960,20480,1321,131663,590025335,2110573,18876671,3373365,1094,1021,64180,53404,vpn
1858,538868,1687,290,1648,23400,2870,142268,590024765,1259698,6338057,1427038,1275,1347,74340,67484,vpn
1020,321240,890,314,1500,8800,1417,139332,590025995,1084584,6394048,1271967,713,635,40820,35604,vpn
765,191958,683,250,2088,11720,1197,170848,590025876,1173770,15297175,2429318,561,456,30620,27324,vpn
3046,959768,2528,315,2960,17560,1415,148786,590015103,1890319,24815110,3339485,2129,1924,121860,101124,vpn
2835,755160,2492,266,1500,16100,2212,135035,590024531,1581205,14655967,2683694,1987,1934,113420,99684,vpn
143,29820,126,208,1500,8800,1104,143611,590025943,349257,1693541,398594,92,76,5740,5044,vpn
41,7630,36,186,1500,1500,307,250981,590022666,383061,1105888,363286,24,17,1660,1444,vpn
589,163382,520,277,1500,8800,1481,140461,590025473,743111,3979123,951763,434,353,23580,20804,vpn
3715,938974,3489,252,2960,36540,2915,103137,1050630713,1188968,13345421,2027882,2367,2912,148620,139564,vpn
1052,298950,881,284,2960,13180,1269,178097,589998025,1360350,8271671,1606105,711,625,42100,35244,vpn
1730,541670,1491,313,2960,10260,1283,156664,590030616,1665982,13298379,2388353,1196,1079,69220,59644,vpn
595,161060,521,270,1500,14640,1494,184311,590025856,987848,5459045,1218144,428,354,23820,20844,vpn
962,313034,807,325,1500,13180,1914,161784,590024797,922938,8362249,1491654,649,577,38500,32284,vpn
1354,407218,1169,300,1500,16100,1732,160797,590025120,1582452,17474484,3024041,912,891,54180,46764,vpn
1892,586636,1611,310,2960,14640,1609,168553,590025607,1855520,18439572,2844774,1296,1230,75700,64444,vpn
402,116304,350,289,1500,10260,1090,180518,590027219,898853,3811454,929428,296,221,16100,14004,vpn
2368,736582,1951,311,2960,11720,1598,149858,590025786,1774989,15977898,2440125,1621,1443,94740,78044,vpn
2209,738888,1829,334,2960,14640,1471,156941,590025469,1331526,18405981,2612742,1500,1309,88380,73164,vpn
1772,544014,1453,307,1830,14640,1613,166852,590023533,1043156,8396812,1730342,1196,1057,70900,58124,vpn
43,8144,36,189,1500,1500,307,239384,590025148,325270,1105279,362271,28,16,1740,1444,vpn
6435,1269294,5543,197,2960,20480,2508,148030,7598623854,413061,5128992,714097,4018,4069,257420,221724,vpn
1081,319106,907,295,1500,14640,1370,161809,590024463,1452383,9605827,2078545,731,676,43260,36284,vpn
3894,1004220,3722,257,2316,29240,3945,111794,869477255,899255,17162494,1836188,2539,3061,155780,148884,vpn
2309,742346,1964,321,2960,29240,2199,145342,590028921,1697038,25980533,3218034,1597,1462,92380,78564,vpn
1105,310634,953,281,1500,7340,968,153215,590024339,1287226,5633384,1482126,802,658,44220,38124,vpn
1617,498886,1373,308,1500,16100,1625,162629,590029868,1212675,8647564,1787351,1084,991,64700,54924,vpn
1053,331114,886,314,2960,14640,1306,141760,590028736,836894,8552288,1502464,719,620,42140,35444,vpn
276,72316,248,262,1500,8800,922,220559,590025992,891580,10434358,1879686,218,98,11060,9924,vpn
581,154108,512,265,1500,10260,1299,140818,590022818,1043294,6281167,1582699,420,360,23260,20484,vpn
1667,540078,1421,323,2960,20480,1682,154282,590026047,1156450,10419859,1695724,1140,1013,66700,56844,vpn
495,131158,441,264,1500,11720,1349,148286,590026063,629474,5553572,1049106,336,297,19820,17644,vpn
1111,329158,951,296,2932,14640,1288,166966,590026310,1923664,17386184,2984405,769,696,44460,38044,vpn
1097,297074,928,270,1500,14640,1244,162485,590028337,1179593,9827107,1561566,756,649,43900,37124,vpn
476,126504,408,265,1500,14640,1471,170080,590025321,711016,5143515,1012194,344,280,19060,16324,vpn
1361,432332,1134,317,2960,16100,1772,126519,590025257,1021028,8741755,1540919,935,852,54460,45364,vpn
1508,484082,1269,321,1614,16100,1206,194758,590025293,1379096,19272637,2621540,1061,782,60340,50764,vpn
707,123878,640,175,1500,14640,1863,103884,431618910,406102,6833010,859706,438,503,28300,25604,vpn
725,215696,625,297,1500,16100,1491,138928,590025437,802253,8865952,1382562,510,443,29020,25004,vpn
1753,537630,1502,306,2960,8800,1108,144932,590024565,1473165,6891573,1533111,1241,1102,70140,60084,vpn
13,1287,6,99,561,1500,584,50408,41175162,193951,999387,398038,2,1,640,244,vpn
3896,736978,3433,189,1500,24860,2141,125949,4182212523,317468,3744492,514317,2437,2636,155860,137324,vpn
1220,380716,1017,312,2960,14640,1355,173591,590024880,1068465,12145250,1761570,843,703,48820,40684,vpn
1241,363886,1059,293,2960,14640,1289,163287,590026550,1097427,7987945,1603939,848,741,49660,42364,vpn
1255,339570,1089,270,1500,13180,1286,164868,590023883,1325985,6588920,1614868,864,808,50220,43564,vpn
1457,470274,1309,322,2960,13180,1498,147261,590025219,1632141,14899855,2514178,1041,981,58300,52364,vpn
38,7146,32,188,1500,1500,321,291612,590025297,323912,1101820,363083,23,16,1540,1284,vpn
39,7186,32,184,1500,1500,321,297375,590021523,286749,1103770,364286,23,16,1580,1284,vpn
612,166350,531,271,1500,11720,1226,118046,590026418,643835,4809130,922003,425,395,24500,21244,vpn
1313,589652,1114,449,2960,10260,1302,111082,590026801,1237163,9714601,1866299,881,763,52540,44564,vpn
1661,520036,1391,313,2960,11720,1086,165267,590027407,1233122,6035966,1711882,1194,966,66460,55644,vpn
2332,712446,1929,305,1500,21940,1572,134815,590025221,1847507,16678753,2578518,1609,1488,93300,77164,vpn
2487,773654,2286,311,3492,33620,3539,113676,590025945,1786704,10198616,2102388,1597,1824,99500,91444,vpn
577,144336,491,250,1500,7340,897,187830,590025538,1165550,4283188,1235202,410,330,23100,19644,vpn
1883,628794,1583,333,2960,20480,1689,168034,590024482,1372159,11453795,2252393,1288,1128,75340,63324,vpn
1424,503150,1201,353,2960,13180,1326,179058,590031447,1364274,14699087,2098832,1024,770,56980,48044,vpn
3089,988530,2547,320,2954,27780,2173,143245,590026881,1835830,18785927,2508801,2094,1885,123580,101884,vpn
892,251914,731,282,1500,14640,1710,148413,590026166,921573,15951939,2168981,588,574,35700,29244,vpn
8,939,5,117,557,196,69,47851,5785069,75569,134530,83383,3,1,340,204,normal
18,2324,15,129,1310,2960,750,80506,60815689,103510,387160,176735,3,4,740,604,normal
18,1909,16,106,818,2960,790,86198,65357969,44938,353144,124544,3,4,740,644,normal
11,1039,10,94,619,253,67,93388,60451231,54967,195312,93484,1,1,460,404,normal
23,4999,21,217,1837,1500,547,37060,115728500,29985,358150,98821,5,4,940,844,normal
28,2575,18,91,460,2960,790,45740,181159217,116214,452057,188498,13,9,1140,724,normal
55,2983,52,54,441,8800,2163,83970,116633637,52188,621121,171596,4,33,2220,2084,normal
8,975,6,121,557,190,60,67618,6295292,291442,421797,184349,3,1,340,244,normal
5,1627,4,325,1447,400,179,16688,58839,58839,58839,0,1,1,220,164,normal
24,5659,23,235,2776,5880,1621,133802,116269817,45801,573653,158662,2,3,980,924,normal
18,2220,16,123,1206,2960,727,119526,60951798,125210,485233,215274,3,4,740,644,normal
17,1045,16,61,385,949,227,28407,116102854,41782,383294,111464,1,1,700,644,normal
21,1736,18,82,478,1500,544,277652,116072860,55736,706033,195439,2,2,860,724,normal
14,1201,9,85,263,2960,993,8075,2809883,66435,114619,68142,6,5,580,364,normal
6,3730,5,621,2960,318,123,16774,73193,73193,73193,0,1,1,260,204,normal
11,1267,11,115,847,371,99,18808,60187422,15549,60576,26117,1,1,460,444,normal
5,765,4,153,585,897,427,62488,206212,206212,206212,0,1,1,220,164,normal
10,770,6,77,233,2960,1174,15127,5450790,78583,128867,71112,3,3,420,244,normal
36,3032,27,84,557,5880,1376,91442,180736483,122645,558186,243523,11,18,1460,1084,normal
22,1942,19,88,557,1500,527,28465,116101546,12722,146588,40480,4,4,900,764,normal
8,3554,8,444,1658,1434,639,107854,24528089,116635,283440,140532,2,2,340,324,normal
