@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
11,4170,9,6921,40,379,2960,869,40,769,2960,1252,69,11657,54349,18191,71,11343,25979,11341,116713,116713,116713,116713,0,0,0,0,0,11,4170,9,6921,3,3,0,0,460,364,normal
6,3331,5,491,40,555,2960,1179,40,98,327,127,31,11730,33293,13889,32,10523,32956,15453,58844,58844,58844,58844,0,0,0,0,0,6,3331,5,491,1,1,0,0,260,204,normal
5,2017,5,469,40,403,1837,801,40,93,305,118,15147,21998,33994,10423,279,16375,33783,16790,1353609,16854,33090,49327,22961,1287428,1287428,1287428,0,2,1008,2,234,1,1,0,0,220,204,normal
6,3331,5,491,40,555,2960,1179,40,98,327,127,90,14335,34461,15033,34,13533,34073,18078,1217794,16528,28792,41057,17344,1160209,1160209,1160209,0,3,1665,2,245,1,1,0,0,260,204,normal
5,830,4,937,40,166,650,270,40,234,813,385,25665,26716,28687,1707,291,27396,54501,38332,1082932,291,40220,80149,56468,1002492,1002492,1002492,0,2,415,2,468,1,1,0,0,220,164,normal
10,4487,8,3694,40,448,2960,906,40,461,1500,601,120,12600,50747,18223,185,12245,26471,12464,113696,113696,113696,113696,0,0,0,0,0,10,4487,8,3694,3,3,0,0,420,324,normal
6,708,5,712,40,118,488,181,40,142,548,226,686,71966,105003,47978,13768,60879,89766,41146,3310942,89991,143932,197873,76284,3023078,3023078,3023078,0,3,354,2,356,1,1,0,0,260,204,normal
6,1534,5,1104,40,255,1314,518,40,220,940,402,1445,91665,300482,139972,32365,111431,182491,75382,5459269,32458,183330,334203,213365,5092608,5092608,5092608,0,3,767,2,552,1,1,0,0,260,204,normal
11,803,8,5993,40,73,226,63,40,749,2960,1027,26,46482,131716,54446,78,47013,96972,42611,5752688,90471,209171,327872,167867,5334345,5334345,5334345,0,5,401,4,2996,3,3,0,0,460,324,normal
12,3475,7,3661,40,289,1500,463,40,523,1500,623,150,110038,997658,312264,221,13157,25213,11709,3104713,102923,550290,997658,632673,2004132,2004132,2004132,0,6,1737,3,1830,3,3,0,0,540,284,normal
7,888,4,522,40,126,588,203,40,130,398,178,6685,215536,997111,437099,17,19570,51823,28141,3082331,80766,538938,997111,647953,2004454,2004454,2004454,0,3,444,2,261,1,1,0,0,340,164,normal
8,2684,5,513,40,335,1500,553,40,102,349,137,169,205497,996848,393272,9,53155,178210,84044,3238258,236277,616562,996848,537804,2005133,2005133,2005133,0,4,1342,2,256,1,1,0,0,380,204,normal
8,2656,5,507,40,332,1500,549,40,101,343,135,327,206662,999039,393932,22,53905,181220,85535,3242056,241049,620044,999039,535979,2001968,2001968,2001968,0,4,1328,2,253,1,1,0,0,380,204,normal
7,1307,5,1758,40,186,593,245,40,351,833,425,3729,55541,212427,88005,3996,87378,233083,126622,1282527,3996,140850,277705,193541,1000826,1000826,1000826,0,3,653,2,879,2,2,0,0,300,204,normal
10,4487,8,3694,40,448,2960,906,40,461,1500,601,45,13113,52356,17646,6,13525,32786,13056,118579,118579,118579,118579,0,0,0,0,0,10,4487,8,3694,3,3,0,0,420,324,normal
5,809,4,551,40,161,629,261,40,137,427,192,272,17782,43984,19849,34,16404,44259,24246,71319,71319,71319,71319,0,0,0,0,0,5,809,4,551,1,1,0,0,220,164,normal
10,774,6,4652,40,77,237,68,40,775,2960,1174,46,14763,60018,20389,165,14499,22187,9833,5866055,16669,59052,101436,59939,5747950,5747950,5747950,0,5,387,3,2326,3,2,0,0,420,244,normal
10,768,7,4212,40,76,231,66,40,601,2960,1073,39,16008,53397,16972,124,14793,22760,8621,5304493,16953,64035,111118,66584,5176422,5176422,5176422,0,5,384,3,2106,3,3,0,0,420,284,normal
11,1134,7,6387,40,103,557,155,40,912,2960,1401,32,17338,63918,21001,107,18349,40628,17808,5726676,23428,78023,132619,77209,5570629,5570629,5570629,0,5,567,3,3193,3,2,0,0,460,284,normal
10,1130,6,3233,40,113,557,163,40,538,1500,681,30,20272,68375,22955,136,24211,40538,17195,5998427,26031,81090,136150,77865,5836246,5836246,5836246,0,5,565,3,1616,3,2,0,0,420,244,normal
11,837,7,6285,40,76,260,71,40,897,2960,1112,33,16524,65462,22289,194,16622,28272,15002,5403721,26930,74358,121786,67073,5255005,5255005,5255005,0,5,418,3,3142,3,2,0,0,460,284,normal
10,1094,6,3251,40,109,557,162,40,541,1500,680,27,18372,65051,22833,125,20392,27507,13515,5902011,27685,73491,119297,64779,5755029,5755029,5755029,0,5,547,3,1625,3,2,0,0,420,244,normal
7,3922,7,1861,40,560,1939,883,40,265,1034,402,234,235904,641159,244818,272,216204,641411,262047,6180185,272,589897,1179523,833856,5000390,5000390,5000390,0,3,1961,3,930,2,2,0,0,300,284,normal
14,2808,9,3770,40,200,1500,388,40,418,1500,604,193,11884,56089,17329,22,14213,43090,16503,5100306,2123,29755,116900,58104,1000221,1660427,2004032,571915,3,702,2,942,3,4,0,0,620,364,normal
5,1937,5,1228,40,387,1757,765,40,245,1064,457,208,83336,282820,133681,274,79165,282661,136538,333448,333448,333448,333448,0,0,0,0,0,5,1937,5,1228,1,1,0,0,220,204,normal
6,629,4,1311,40,104,389,139,40,327,1187,572,216,257989,996748,492573,276,9091,17906,12466,2594942,276,516117,1031958,729509,1562708,1562708,1562708,0,3,314,2,655,1,1,0,0,280,164,normal
12,1466,9,3700,40,122,589,163,40,411,1500,572,100,61463,150399,64160,51,49324,112124,50706,8457238,465,122980,491455,245650,1000139,2655106,4961087,2059160,3,366,2,925,3,4,0,0,540,364,normal
11,1167,8,3628,40,106,557,155,40,453,1500,597,128,171784,997863,339597,50,38667,111524,45167,8341362,4820,459536,997863,501773,2003960,3481377,4958794,2089383,3,389,2,1209,2,3,0,0,500,324,normal
13,4904,10,4219,40,377,2960,826,40,421,1500,589,13,10754,63684,20385,6,10965,39889,15364,3097487,335,35898,107359,61887,1000709,1494896,1989084,698886,4,1634,3,1406,3,4,0,0,560,404,normal
11,5978,6,548,40,543,1500,690,40,91,344,123,11,162392,997965,345588,31,55240,218771,93937,7315387,301363,433109,997965,511860,2006536,3008029,4009523,1416325,3,1992,2,182,1,1,0,0,520,244,normal
5,2031,5,417,40,406,1851,807,40,83,253,94,2222,93740,186065,91924,247,62848,185755,106446,2283252,247,140734,281221,198678,2001784,2001784,2001784,0,2,1015,2,208,1,1,0,0,220,204,normal
10,4707,11,8554,40,470,2184,902,40,777,1500,717,88,41199,126204,53258,81,28532,126123,53525,10290151,295,164945,329596,232850,9960260,9960260,9960260,0,5,2353,5,4277,2,4,0,0,420,444,normal
11,4749,11,14483,40,431,2185,866,40,1316,5880,2006,72,39404,136319,55888,72,31179,136170,58513,10315247,827,177434,354041,249760,9960379,9960379,9960379,0,5,2374,5,7241,2,3,0,0,460,444,normal
11,4828,11,7951,40,438,2264,882,40,722,2960,1187,55,39793,138340,56128,56,31524,138200,58761,10314638,3206,179156,355107,248831,9956325,9956325,9956325,0,5,2414,5,3975,2,2,0,0,460,444,normal
12,4868,12,8461,40,405,2264,849,40,705,2960,954,79,41901,204039,69535,9,34689,203891,71677,10379087,8223,209575,410927,284754,9959937,9959937,9959937,0,6,2434,6,4230,2,4,0,0,500,484,normal
12,3978,11,14419,40,331,2960,843,40,1310,4420,1377,64,10852,51110,17184,65,9406,51090,17493,10083134,400,54463,108527,76457,9974207,9974207,9974207,0,6,1989,5,7209,1,3,0,0,500,444,normal
13,938,8,4837,40,72,241,61,40,604,2960,1076,51,141154,999659,306052,106,46818,94532,45605,8791885,92078,470513,999659,472187,2003709,3690172,5376635,2385018,4,312,2,1612,3,3,0,0,580,324,normal
5,697,5,1127,40,139,517,211,40,225,963,412,158,17023,25641,14607,367,8723,24925,14033,4073809,367,25719,51071,35853,4022371,4022371,4022371,0,2,348,2,563,1,1,0,0,220,204,normal
14,9326,12,7202,40,666,2960,1182,40,600,2960,918,8,9843,61634,19229,4,9281,36387,14544,10108613,392,59165,117939,83118,9990282,9990282,9990282,0,7,4663,6,3601,3,4,0,0,580,484,normal
9,1035,5,354,40,115,557,168,40,70,190,66,23,151448,997353,373122,19350,65686,154266,76739,6451804,19516,607038,1194561,830882,5237727,5237727,5237727,0,4,517,2,177,3,1,0,0,400,204,normal
11,4983,9,5591,40,453,2960,888,40,621,1500,679,111,18902,91863,29769,201,163320,995136,367259,11165238,170118,582744,995371,583541,9999749,9999749,9999749,0,5,2491,4,2795,3,4,0,0,460,364,normal
32,42510,30,23632,40,1328,2960,1345,40,787,5880,1380,9,79696,771076,188138,2,84541,771356,194130,12394066,667,1195774,2390881,1690136,10002518,10002518,10002518,0,16,21255,15,11816,6,8,0,0,1300,1204,normal
11,931,6,3264,40,84,268,75,40,544,2960,1183,15,13574,60285,21899,157,13282,18365,8770,8617690,17003,28002,95006,45382,1004331,2835227,5495995,2358023,2,232,1,816,3,2,0,0,500,244,normal
11,1155,5,354,40,105,557,151,40,70,190,66,32,12526,25312,10631,21962,59142,130277,61625,12190376,25344,39504,172179,74974,1001406,2998213,4985736,1820173,2,231,1,70,3,1,0,0,520,204,normal
8,2539,8,7660,40,317,2239,776,40,957,4420,1731,99,85836,338559,146564,130,67872,338424,151242,15427692,151,143243,429183,247631,4997592,7498981,10000371,3537498,2,846,2,2553,1,1,0,0,340,324,normal
8,2462,8,5058,40,307,2162,749,40,632,2960,1067,136,90121,351937,151237,136,72119,351685,156315,15434569,235,150430,450608,259961,4984833,7491639,9998446,3545159,2,820,2,1686,1,2,0,0,340,324,normal
10,1652,9,3700,40,165,605,224,40,411,1500,572,112,61110,154023,66151,20,48657,116270,57687,5450511,331,244534,488738,345355,4961442,4961442,4961442,0,5,826,4,1850,3,4,0,0,420,364,normal
13,7189,14,15441,40,553,2320,971,40,1102,2960,1160,133,60489,235746,92071,100,51843,235528,90494,15881540,471,201788,541285,295702,5279584,7638087,9996590,3335426,4,2396,4,5147,3,5,0,0,540,564,normal
7,3985,6,1568,40,569,2960,1091,40,261,1364,540,18,28820,69303,30141,315,27643,69226,36599,14749977,201,38599,115282,66409,4634137,7317089,10000042,3794267,2,1328,2,522,1,1,0,0,300,244,normal
10,2799,7,3089,40,279,1500,508,40,441,1500,684,181,178530,996994,367601,18,45729,195909,85083,13254582,391,416641,996994,518171,2004235,6002329,10000424,5654159,3,933,2,1029,1,1,0,0,460,284,normal
10,6826,9,1236,40,682,2960,1205,40,137,692,220,69,108820,528391,189257,333,122780,528767,201292,15746464,333,254540,761744,439251,4984998,7491422,9997846,3544618,3,2275,3,412,2,2,0,0,420,364,normal
10,4492,8,3694,40,449,2960,906,40,461,1500,601,64,12641,52281,18621,10,12641,28706,13376,113955,113955,113955,113955,0,0,0,0,0,10,4492,8,3694,3,3,0,0,420,324,normal
17,6680,9,3901,40,392,1143,487,40,433,704,295,13761,161521,996748,277687,338,176290,367528,157643,15219880,338,525027,996748,426486,1114178,4373256,10001121,4894159,4,1670,2,975,6,6,0,0,740,364,normal
6,1182,5,1039,40,197,962,374,40,207,875,372,336,256891,967867,474216,433,334822,967412,548137,11028191,59697,513889,968082,642325,10000412,10000412,10000412,0,3,591,2,519,1,1,0,0,260,204,normal
13,1389,8,654,40,106,557,141,40,81,186,52,96,111642,999668,312476,58,9659,16917,7851,15120941,388,372186,999668,546507,2003835,7002191,12000547,7068742,4,463,2,218,5,4,0,0,580,324,normal
15,1509,9,694,40,100,557,132,40,77,186,51,105,110398,997436,312136,55,7367,17724,7405,16484688,1203,220977,997436,436467,1347984,3844950,8013286,3001552,3,301,1,138,5,4,0,0,700,364,normal
19,4986,14,7098,40,262,1357,443,40,507,1500,568,66,74676,999895,247267,34,7381,26374,9039,16765269,629,398371,1111509,618966,3285163,7785078,12284993,6363840,6,1662,4,2366,8,7,0,0,800,564,normal
18,3930,13,11532,40,218,1456,407,40,887,5880,1722,83,7951,38627,11666,42,5038,19014,7504,15452424,468,27878,111046,55445,1002087,5113636,12333807,6272926,4,982,3,2883,7,6,0,0,780,524,normal
29,21502,27,30916,40,741,2960,1082,40,1145,5880,1338,33,120642,821638,212401,93,129590,862822,226327,19848531,384,754113,2841405,1392131,2950668,5610692,9999483,3829219,7,5375,6,7729,8,8,0,0,1180,1084,normal
10,1428,6,955,40,142,561,201,40,159,517,198,6179,189368,996983,396231,312,24620,38631,21133,18866921,227,284187,996983,479690,2004458,5910057,9963519,3981590,2,357,1,238,2,2,0,0,460,244,normal
14,3997,13,11876,40,285,2960,772,40,913,5880,1721,76,32839,220573,64530,32,29400,220248,67855,20320930,179,120538,361117,208346,9960795,9979657,9998519,26674,4,1332,4,3958,3,4,0,0,580,524,normal
8,758,5,446,40,94,438,138,40,89,282,107,453,222310,997872,433852,36886,37676,38466,1117,16540763,195,370583,1074419,609819,5425249,7714507,10003765,3237499,2,252,1,148,1,1,0,0,360,204,normal
14,1334,6,3251,40,95,557,136,40,541,1500,680,71,126361,996925,327136,158,19062,27312,12696,20475503,23704,227450,996925,432826,2003864,4834563,8011195,2517074,2,266,1,650,3,2,0,0,660,244,normal
14,1334,6,3251,40,95,557,136,40,541,1500,680,21,126841,999106,327768,154,20406,28618,13547,20772506,26045,228314,999106,433534,2003743,4907733,8015461,2541073,2,266,1,650,3,2,0,0,660,244,normal
9,3559,9,3317,40,395,1634,699,40,368,1500,623,159,96681,195832,94449,179,78620,195565,103861,25088379,224,121005,287417,144282,4981361,8201452,10024039,2796768,2,889,2,829,2,2,0,0,380,364,normal
6,761,6,746,40,126,541,203,40,124,542,204,329,92315,182119,90914,376,60946,128483,64337,15814379,201,92507,276946,159728,5538029,7768428,9998827,3154260,2,253,2,248,1,1,0,0,260,244,normal
16,3379,15,15578,40,211,1823,488,40,1038,2960,1172,30,30183,216630,64511,30,27068,216693,64899,30322113,281,90831,362202,180913,9955830,9986262,10031892,40243,4,844,3,3894,2,8,0,0,660,604,normal
7,2236,7,588,40,319,1976,730,40,84,344,114,4746,28715,57640,26792,316,20908,57430,31714,30084173,197,21733,86147,42942,9975816,9999079,10024142,24213,1,559,1,147,1,1,0,0,300,284,normal
7,1979,7,588,40,282,1719,633,40,84,344,114,3658,30728,63625,30405,225,22501,63480,35533,30092018,124,23185,92184,45999,9983639,9999758,10015455,15912,1,494,1,147,1,1,0,0,300,284,normal
7,2083,7,588,40,297,1823,672,40,84,344,114,9214,33021,66350,29734,258,25275,66160,35701,30096697,110,24914,99063,49432,9984074,9999012,10015431,15730,1,520,1,147,1,1,0,0,300,284,normal
13,929,12,10814,40,71,429,107,40,901,4420,1448,24,106984,661806,213708,25,108747,661827,228294,30999101,178,240820,775600,367261,9996446,10011939,10025704,14705,3,232,3,2703,1,3,0,0,540,484,normal
11,1232,7,1299,40,112,413,145,40,185,583,248,218,186685,999804,398915,362,19835,30769,16906,30769432,170,224178,999804,436693,2003947,7412135,10015288,3767530,2,246,1,259,2,2,0,0,500,284,normal
11,1328,9,3902,40,120,474,174,40,433,1500,618,84,38509,194410,69844,100,48988,219449,95884,25947377,94,67539,269566,134684,5649969,8559073,10028796,2519404,2,332,2,975,2,2,0,0,460,364,normal
11,2879,7,2227,40,261,1370,482,40,318,1094,476,234,73355,288830,120966,26584,439118,976037,486794,34370083,201,223994,976514,396753,1000198,6605223,10015508,4672861,1,479,1,371,2,2,0,0,500,284,normal
31,1795,33,48878,40,57,575,96,40,1481,5880,1265,28,29472,242048,66038,20,25629,151054,55169,43812708,166,123049,736820,300684,3031773,8614882,10015612,3121059,5,299,5,8146,1,15,0,0,1260,1324,normal
21,2092,13,7307,40,99,557,121,40,562,5880,1602,39,35549,427699,105296,10,63907,466472,162752,180718824,10204,113756,511487,222387,3989344,45037510,58990151,27366197,4,418,2,1461,10,7,0,0,860,524,normal
9,732,8,666,40,81,392,116,40,83,382,120,10518,29962,66815,31931,315,39842,79369,55899,46090261,142,15209,89887,36584,5929875,9199800,10021898,1827945,1,122,1,111,1,1,0,0,380,324,normal
9,1600,9,1321,40,177,1260,405,40,146,997,318,5633,44521,116794,62650,387,40945,100099,52392,46128201,87,22438,133564,54440,5935153,9198713,10029506,1824417,1,266,1,220,1,1,0,0,380,364,normal
18,1700,18,25718,40,94,1000,226,40,1428,4420,1612,70,12665,90185,26187,71,11790,92223,26886,46124587,102,25507,151984,61960,5907249,9194308,10033407,1837559,3,283,3,4286,1,8,0,0,740,724,normal
9,1338,9,899,40,148,998,318,40,99,575,178,141,68579,195072,109669,281,65171,155114,80399,46205723,73,34462,205737,83907,5941678,9199790,10023876,1821359,1,223,1,149,1,1,0,0,380,364,normal
11,1424,10,1177,40,129,554,194,40,117,432,162,1976,36223,77153,30950,213,34793,70588,35203,51887442,181,20842,77153,35357,5026432,8623591,10016690,2217398,1,203,1,168,2,2,0,0,460,404,normal
12,4039,11,705,40,336,2960,845,40,64,301,78,52,103569,233194,107077,354,105943,232835,123127,60606303,175,74191,284655,127117,9996297,10014493,10027892,10176,1,577,1,100,1,1,0,0,500,444,normal
11,878,10,731,40,79,458,125,40,73,367,103,4633,202549,621591,282383,446,239984,621239,333779,60880574,69,115883,621828,233894,9997506,10011564,10020138,8734,1,125,1,104,1,1,0,0,460,404,normal
11,877,10,731,40,79,457,125,40,73,367,103,1159,203027,622929,283339,201,239939,622683,334975,60907878,70,116159,623063,234359,10003121,10015793,10023947,7013,1,125,1,104,1,1,0,0,460,404,normal
11,877,10,731,40,79,457,125,40,73,367,103,5111,196935,594125,268112,311,231942,593923,317548,60882142,78,113214,594377,224001,9996800,10014940,10033685,11789,1,125,1,104,1,1,0,0,460,404,normal
11,878,10,731,40,79,458,125,40,73,367,103,4486,197597,595890,268937,590,232361,595634,318572,60887278,67,113626,596405,224782,9999085,10015315,10033647,11093,1,125,1,104,1,1,0,0,460,404,normal
13,5099,12,1006,40,392,2960,830,40,83,301,101,13,74129,185030,77264,431,69944,165609,75587,61612441,213,46650,185602,85590,1226954,8748462,10028829,3316823,1,637,1,125,2,2,0,0,540,484,normal
10,3033,10,564,40,303,2653,825,40,56,200,50,22681,98341,181686,79780,313,68224,180378,97846,60297077,100,42341,295024,111422,9928148,10000114,10025955,36209,1,433,1,80,1,1,0,0,420,404,normal
30,10738,27,60548,40,357,2960,885,40,2242,11720,3346,28,15807,135070,31334,8,16933,135293,32122,60366251,105,52529,363448,137106,9922513,9999758,10033252,39320,4,1534,3,8649,4,12,0,0,1220,1084,normal
11,2290,11,631,40,208,1870,551,40,57,227,56,19074,268745,781815,348486,333,245721,781347,366273,61159211,176,153850,781977,297698,10002789,10013709,10016977,5400,1,327,1,90,1,1,0,0,460,444,normal
20,4249,18,6276,40,212,2960,649,40,348,2960,733,85,58982,401111,109396,86,66891,400902,119688,60860027,179,109700,432089,189065,9997334,10015354,10031783,10926,2,607,2,896,3,5,0,0,820,724,normal
19,5175,16,4057,40,272,2960,703,40,253,2960,725,55,71032,374528,107417,8,83797,374286,118204,60919896,156,122060,466875,209087,9998940,10010912,10016450,6654,2,739,2,579,3,4,0,0,780,644,normal
11,960,11,1172,40,87,540,150,40,106,768,219,90482,235637,610358,251211,310,212997,609954,283165,61022604,129,134796,610533,243553,10000392,10013171,10019724,6721,1,137,1,167,1,1,0,0,460,444,normal
11,1038,10,1013,40,94,618,173,40,101,649,192,9049,231964,712711,323668,418,278631,712514,380716,61029012,58,132667,712956,268138,10002299,10016723,10031642,9623,1,148,1,144,1,1,0,0,460,404,normal
11,824,10,596,40,74,404,109,40,59,232,60,22374,237826,729696,329959,334,285802,729502,389486,61042680,50,136021,729855,274556,9996594,10015088,10027645,10398,1,117,1,85,1,1,0,0,460,404,normal
11,933,10,986,40,84,513,142,40,98,622,183,16156,271268,885485,411025,331,331529,885199,482563,61154190,175,155180,885702,330589,9996940,10011321,10016334,7819,1,133,1,140,1,1,0,0,460,404,normal
11,861,10,621,40,78,441,120,40,62,257,68,115,227882,729707,337273,346,273692,729282,397173,61007557,166,130479,729856,272817,9999988,10015700,10031981,10145,1,123,1,88,1,1,0,0,460,404,normal
11,1330,10,1169,40,120,910,261,40,116,805,241,188,242457,787395,365812,235,293025,787125,430340,61062351,132,138703,787541,294061,9998874,10015237,10028190,9481,1,190,1,167,1,1,0,0,460,404,normal
12,1012,11,1111,40,84,532,141,40,101,707,200,322,301504,997085,430951,391,120411,448375,218942,61593827,166,215547,1058825,407725,9998381,10014166,10023711,8849,1,144,1,158,1,1,0,0,520,444,normal
13,936,10,608,40,72,396,97,40,60,244,64,164,245635,998630,426343,289,67121,172656,92471,63311915,115,153651,998630,346733,2003866,8868958,10016599,3027227,1,117,1,76,1,1,0,0,580,404,normal
13,1428,12,1278,40,109,540,167,40,106,527,159,3910,119719,314098,115385,308,113576,313749,139376,64024096,177,74979,314282,118903,3328188,9060608,10022977,2527763,1,178,1,159,2,2,0,0,540,484,normal
13,968,10,954,40,74,428,106,40,95,590,173,173,393008,996944,514245,246,313683,913320,519478,64050865,145,245771,996944,438930,2003876,8869242,10016547,3027346,1,121,1,119,1,1,0,0,580,404,normal
11,2447,11,1083,40,222,2027,598,40,98,679,192,306,164078,323122,161459,291,107908,322931,186214,65491457,127,61744,492235,173944,4911920,9285357,10019257,1928513,1,305,1,135,1,1,0,0,460,444,normal
21,2116,16,5937,40,100,929,196,40,371,2960,796,110,106550,659632,189870,111,118732,659403,223221,65282275,193,117342,749679,245479,1000121,7123205,10018255,4342969,2,211,1,593,3,4,0,0,900,644,normal
14,1146,10,883,40,81,546,133,40,88,519,151,280,356859,997169,472110,307,253079,729228,412618,67835410,235,198832,997169,383150,2004437,8255739,10010922,3285287,1,127,1,98,1,1,0,0,640,404,normal
11,820,10,776,40,74,400,108,40,77,412,117,216,14633,22281,12493,294,10962,21631,15087,65043370,233,6421,43900,15221,4916172,9284571,10019285,1926290,1,102,1,97,1,1,0,0,460,404,normal
16,1670,12,1771,40,104,559,161,40,147,732,251,216,186682,996227,397184,283,16223,30456,15710,72097900,162,112432,996227,312944,2003762,7885952,10010453,3258211,1,167,1,177,2,2,0,0,720,484,normal
13,1521,11,1304,40,117,570,184,40,118,546,177,24049,45615,81526,31308,275,275,275,0,72462236,79,13811,81526,26447,2382557,8036013,10029499,3057627,1,152,1,130,2,2,0,0,540,444,normal
15,1253,11,6126,40,83,260,68,40,556,2960,921,78,11961,55146,15837,80,8933,21796,9523,75624448,507,47904,127289,69179,16523059,37740367,58957676,30005805,5,417,3,2042,6,5,0,0,620,444,normal
16,1968,11,4154,40,123,713,170,40,377,2960,867,38,17356,80692,24270,30,23566,119115,39517,84289804,6892,75299,202530,110289,25764104,42031953,58299803,23006213,5,656,3,1384,7,6,0,0,660,444,normal
5,737,3,1584,40,147,557,229,40,528,1500,841,152,14072,26264,12827,6163,15013,23863,12515,56288,56288,56288,56288,0,0,0,0,0,5,737,3,1584,1,0,0,0,220,124,normal
5,2588,4,164,40,517,2408,1056,40,41,44,2,109,17792,24346,11799,235,15605,23467,13312,71168,71168,71168,71168,0,0,0,0,0,5,2588,4,164,1,0,0,0,220,164,normal
8,983,5,3211,40,122,557,180,40,642,1500,709,138,11844,28454,13376,144,14430,28665,14069,82913,82913,82913,82913,0,0,0,0,0,8,983,5,3211,2,2,0,0,340,204,normal
19,1676,16,5648,40,88,478,137,40,353,1500,569,101,18879,70319,26878,149,20908,40085,19164,92692533,90,11432,132154,38022,1002835,8414122,10016503,3558073,1,139,1,470,2,2,0,0,800,644,normal
9,3272,8,1143,40,363,2328,755,40,142,678,222,111,19114,80802,28813,35,12203,31136,15097,2094993,410,67007,133604,94182,1960979,1960979,1960979,0,4,1636,4,571,3,3,0,0,380,324,normal
10,1094,6,3251,40,109,557,162,40,541,1500,680,23,18697,68984,23838,165,20513,30759,13801,5079391,24929,74791,124654,70516,4929808,4929808,4929808,0,5,547,3,1625,3,2,0,0,420,244,normal
8,975,5,354,40,121,557,178,40,70,190,66,17,11291,22012,10321,17814,21748,28157,5598,6039609,19450,42671,65892,32839,5954267,5954267,5954267,0,4,487,2,177,3,1,0,0,340,204,normal
8,8060,8,1231,40,1007,2960,1367,40,153,947,320,18,12671,50032,20611,1,8651,49955,20241,10074277,1963,38123,74284,51138,9998030,9998030,9998030,0,4,4030,4,615,1,1,0,0,340,324,normal
7,5613,7,1191,40,801,2960,1303,40,170,947,342,25,17270,57892,24802,14,12255,57765,25470,10088183,1491,43286,85081,59107,10001611,10001611,10001611,0,3,2806,3,595,1,1,0,0,300,284,normal
17,1918,16,1563,40,112,1258,295,40,97,959,229,6885,56182,165249,73299,24292,65476,133862,59635,116218718,173,18064,200247,55146,5845812,9665322,10018118,1202848,1,147,1,120,1,1,0,0,700,644,normal
17,1046,15,720,40,61,386,83,40,48,156,29,1703,14949,24573,9568,18525,21440,24356,4123,115690196,180,4833,35225,11335,5462257,9635613,10020121,1314270,1,80,1,55,1,1,0,0,700,604,normal
17,1137,15,1350,40,66,477,105,40,90,786,192,16580,24625,36014,9597,16397,40780,65164,34483,115777565,136,8018,81920,22649,5502305,9639444,10031885,1302881,1,87,1,103,1,1,0,0,700,604,normal
19,1998,16,1144,40,105,649,191,40,71,290,85,16701,36884,103749,33028,16459,66011,127539,56499,115914330,133,17201,204603,56491,5534189,9640892,10017925,1293282,1,153,1,88,2,2,0,0,780,644,normal
18,1174,16,2606,40,65,474,102,40,162,1500,377,81,15285,24936,12937,92,17143,27124,14838,115254712,140,6059,52001,15340,5022090,9597994,10017064,1441044,1,90,1,200,1,1,0,0,740,644,normal
17,1045,15,1513,40,61,385,83,40,100,949,234,197,84310,148787,61712,93608,121298,148988,39159,116265117,94,26114,243425,70233,5758618,9660468,10027846,1228785,1,80,1,116,1,1,0,0,700,604,normal
17,1198,15,1006,40,70,538,120,40,67,442,103,21044,76284,95386,36831,93739,105082,116425,16041,115989366,64,23807,211141,61951,5510027,9639989,10031538,1300624,1,92,1,77,1,1,0,0,700,604,normal
19,1396,15,1478,40,73,616,131,40,98,914,225,6438,212339,996860,438607,16974,23891,30809,9782,118512094,123,76167,996860,265311,2004464,9034288,10020600,2484503,1,99,1,105,1,1,0,0,820,604,normal
26,4240,19,4221,40,163,1500,367,40,222,2960,670,33,96521,999528,284890,151,23832,55140,19237,118462296,165,83195,999528,266460,2003765,9022889,10016032,2501885,1,302,1,301,4,3,0,0,1100,764,normal
23,5824,20,5449,40,253,2960,676,40,272,2960,680,14,9970,60923,19289,10,14270,40282,14619,116023352,80,9256,99647,27560,5737728,9658585,10025029,1234762,1,448,1,419,4,3,0,0,940,804,normal
18,1663,16,4040,40,92,604,141,40,252,2960,725,150,87481,199261,83981,220,88918,168339,76689,61054441,161,137860,663635,257091,10000175,10014903,10031071,10350,2,237,2,577,3,4,0,0,740,644,normal
