@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-V-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
1354,389738,1111,640943,40,287,1500,372,40,576,10260,1154,11,69255,983751,147066,3,84103,1200632,157027,590000106,8195,1143857,8619277,1877384,1012503,6310019,46706829,6750271,16,4871,13,8011,923,814,0,0,54180,44444,vpn
40,7590,35,6728,40,189,1500,287,40,192,1500,310,70,120970,973875,222579,344,156025,1099210,242603,590017638,29224,406747,1126353,361589,1048091,53194243,539332037,161258747,3,632,2,560,25,16,0,0,1620,1404,vpn
2828,898786,2330,1805636,40,317,2960,414,40,774,14640,1414,10,59747,1052701,127088,3,72817,1041315,136947,590028059,21,2632477,18879321,3765138,1007880,6691261,56249601,11246255,44,14043,36,28213,1878,1786,0,0,113140,93204,vpn
1771,576408,1487,1342136,40,325,3026,444,40,902,13180,1571,8,63257,973310,136224,2,75313,980251,151146,590025315,15,1308027,9612021,1914128,1058563,5784952,58806290,8429993,21,6862,17,15977,1150,1132,0,0,70860,59484,vpn
654,169842,595,641490,40,259,1500,327,40,1078,16100,1891,11,55208,971263,135198,3,63685,1122351,131309,590025579,27439,716048,4845538,962001,1068960,10839040,70238477,14119141,12,3266,11,12336,449,434,0,0,26180,23804,vpn
908,264372,752,392789,40,291,1500,366,40,522,10260,1062,24,72446,973361,145035,12,90832,1055169,151292,590024442,26515,1065378,4388712,1147967,1007712,8589688,158562785,20168069,14,4264,12,6335,641,528,0,0,36340,30084,vpn
156,35980,135,69626,40,230,1500,303,40,515,13180,1550,26,66302,1049178,150893,52,96715,1114406,173243,590024395,24,446755,2723332,561988,1053085,23136349,111074591,29777966,6,1383,5,2677,106,83,0,0,6260,5404,vpn
784,228400,644,444072,40,291,1500,393,40,689,11720,1444,13,75963,971950,147847,7,93165,1220231,160730,590026310,28316,787625,8403770,1205314,1006186,7396245,80990293,12647564,10,3128,8,6083,514,453,0,0,31380,25764,vpn
937,267326,804,696269,40,285,1500,360,40,866,16100,1624,18,64901,1184614,143873,5,77544,1071454,144616,590029321,26653,1065893,13175269,1924595,1065194,9451310,108521512,19683803,16,4689,14,12215,658,571,0,0,37500,32164,vpn
397,111072,344,214857,40,279,2960,364,40,624,16100,1403,19,69260,973834,155673,2,89135,1158162,154006,590026071,27695,891155,4614740,1081489,1071756,17519311,98159357,25814090,12,3365,10,6510,286,224,0,0,15900,13764,vpn
1033,285992,878,418244,40,276,1500,355,40,476,8800,926,15,86298,1001599,174728,8,103649,1146755,177605,590026738,28064,1771943,8911432,2151608,1057521,10233256,72238854,13676351,20,5719,17,8364,729,615,0,0,41340,35124,vpn
2859,880398,2381,2120205,40,307,4420,409,40,890,16100,1574,12,58981,1101436,122934,2,71500,1196822,133557,590024989,14523,2375220,28871910,4687616,1010344,6019776,55240218,7425517,40,12399,33,29862,1919,1833,0,0,114380,95244,vpn
2151,629634,1775,1482399,40,292,2120,382,40,835,17560,1837,9,75171,1083999,151850,3,92376,1214152,164597,590025838,28167,1594237,16274540,2221384,1003337,4349515,27436447,3719751,21,6296,17,14823,1453,1316,0,0,86060,71004,vpn
981,277284,819,448869,40,282,1500,362,40,548,13180,1236,20,83287,1210000,174722,7,103813,1002219,179797,590027031,23,1425929,4785005,1246390,1138783,9084804,76192293,13464009,17,4864,14,7874,707,571,0,0,39260,32764,vpn
5904,1348924,5469,16318991,40,228,1500,260,40,2983,38000,2800,9,18913,973021,70726,1,20434,1003721,75258,590028864,28607,1434873,8312477,2035589,1080551,6111202,33879874,7082973,74,17074,69,206569,4262,4974,0,0,236180,218764,vpn
666,164054,570,261416,40,246,2136,313,40,458,8800,904,13,98212,1068659,198093,5,118484,1203681,198763,590024406,16334,974946,11204667,2167866,1096707,8375045,57468728,13109562,10,2563,8,4084,465,389,0,0,26660,22804,vpn
41,7764,34,6752,40,189,1500,306,40,198,1500,313,179,119703,973278,221118,22,158095,1059319,240486,590026881,19619,352848,1105014,383792,1060232,53253882,539024034,161136290,3,647,2,562,25,17,0,0,1660,1364,vpn
429,87580,379,523851,40,204,1500,257,40,1382,16100,2531,12,71301,1102236,162926,1,84489,1013492,173256,590024535,20,569089,4100121,754946,1050001,10766592,58802341,15542323,8,1652,7,9883,280,268,0,0,17180,15164,vpn
933,284160,808,598500,40,304,1500,378,40,740,14640,1475,9,70196,987860,163059,14,83226,992749,159519,590025216,26324,1077029,7320949,1475452,1063297,8738774,56068122,11502995,15,4658,13,9811,673,555,0,0,37340,32324,vpn
1417,429238,1175,872893,40,302,1500,375,40,742,10260,1379,10,69931,1017469,143875,3,85865,1053731,157311,590027819,22,1360533,16256554,2359303,1049824,6930554,62604975,10517008,19,5961,16,12123,1005,880,0,0,56700,47004,vpn
2510,777936,2106,1662753,40,309,1500,388,40,789,14640,1654,9,63634,1178419,137311,4,75968,1192705,144120,590025985,27489,1588219,17464975,2905672,1004067,4416247,29222999,4159727,25,7857,21,16795,1769,1572,0,0,100420,84244,vpn
818,260292,689,542467,40,318,1500,420,40,787,13180,1503,9,67261,1172450,149629,3,80124,1012741,151138,590024951,27029,784082,7454126,1370558,1000354,7881224,137845337,18021502,11,3772,9,7861,548,475,0,0,32740,27564,vpn
681,208620,574,302574,40,306,1500,388,40,527,5880,878,21,78435,974210,181004,9,95958,1055918,189074,590024912,75165,1375847,6359119,1230727,1049481,14114917,253335740,41771764,17,5349,14,7758,481,411,0,0,27260,22964,vpn
1313,385576,1068,892971,40,293,2758,382,40,836,14640,1781,12,80476,985584,167769,4,100855,1022043,190190,590026991,28352,1541781,16465669,2680547,1054053,7241579,60741596,10428933,19,5670,15,13131,901,785,0,0,52540,42724,vpn
994,264322,853,424156,40,265,2960,352,40,497,5880,879,13,83856,989912,156720,7,100363,1045719,160659,590024679,15,1532557,13492592,2146605,1165747,9571067,57817218,13979745,18,4894,15,7854,693,587,0,0,39780,34124,vpn
2010,743774,1669,1470065,40,370,4420,498,40,880,24860,1808,10,53281,977992,115952,2,64822,1130088,130819,590026631,28413,1580154,16497309,3070733,1049258,7202628,53284282,8650696,29,10937,24,21618,1287,1227,0,0,80420,66764,vpn
1793,583372,1483,1944436,40,325,2960,417,40,1311,14640,1941,12,49968,964190,119675,3,60490,1103196,136570,590024355,27512,1345778,17779400,2949146,1017878,7573593,58715755,11769144,26,8707,22,29021,1224,1169,0,0,71740,59324,vpn
2158,610830,1795,1348802,40,283,1500,370,40,751,16100,1535,11,70905,1110821,143921,3,85881,1014016,156731,590024708,26588,1619721,16052286,2467098,1036421,4775984,12973066,3207582,23,6568,19,14503,1466,1397,0,0,86340,71804,vpn
1153,322636,949,754280,40,279,1500,369,40,794,14640,1512,9,74336,1160398,153918,4,90710,1182069,174528,590025295,6064,1174836,14974480,2024598,1045243,7237312,72409486,12760748,16,4544,13,10623,770,715,0,0,46140,37964,vpn
2340,968554,1889,1899194,40,413,4420,536,40,1005,16100,1662,12,49215,1160311,117899,1,60834,1152029,130157,590026099,19,1153060,16771253,2229264,1002728,4855848,58756014,8950820,23,9783,19,19183,1525,1375,0,0,93620,75564,vpn
1709,507162,1462,1571201,40,296,2626,380,40,1074,23400,2138,11,63428,1193091,146172,1,74662,1147021,150139,590026540,28567,1133522,9999604,1912704,1054933,5131296,46778231,7216355,17,5338,15,16538,1167,1063,0,0,68380,58484,vpn
40,7590,34,6688,40,189,1500,287,40,196,1500,313,53,98654,973027,217906,344,151366,1043925,248022,590025693,26918,354012,1105208,358830,1048736,53252503,538947472,161111393,3,632,2,557,25,16,0,0,1620,1364,vpn
3532,1006234,3633,13488486,40,284,3020,373,40,3712,26320,3932,6,17264,972446,71518,1,17192,922714,70565,724401100,27173,970871,5199990,1274713,1048528,10158823,52727445,11069350,53,15245,55,204371,2234,3127,0,0,141300,145324,vpn
653,190848,539,282444,40,292,1500,368,40,524,8800,991,20,79424,1173271,177136,3,99227,1202150,184498,590024937,22,1251888,7782314,1736485,1054781,13467437,294115231,45896448,15,4654,13,6888,464,393,0,0,26140,21564,vpn
3149,646306,2913,5017648,40,205,1820,254,40,1722,30700,2366,9,53629,1100419,125396,1,56886,1051118,132458,743668887,18329,1056237,9878307,1758965,1039941,3734812,10029837,3128996,20,4142,18,32164,2078,2363,0,0,125980,116524,vpn
40,7654,33,6712,40,191,1500,316,40,203,2960,503,151,122927,972542,222083,163,166527,1073166,245084,193799136,10779,371313,1103761,375064,1082994,17213034,142813172,41749728,3,637,2,559,24,15,0,0,1620,1324,vpn
3376,816684,3183,8593532,40,241,2076,311,40,2699,24860,3097,7,30515,1057303,98685,1,31870,1017712,107718,1100080904,25258,549803,7205489,1223193,1013395,5237202,10007332,3631211,17,4275,16,44992,2135,2710,0,0,135060,127324,vpn
848,261388,723,454636,40,308,1500,403,40,628,8800,1164,18,74982,1129659,154974,1,90663,1150720,160419,590025556,28098,1102804,12533668,1949647,1012239,9413673,187414544,26837427,14,4585,12,7976,565,532,0,0,33940,28924,vpn
2230,692656,1874,1427686,40,310,2960,388,40,761,14640,1471,9,68498,1075530,141634,6,83191,1043267,150965,590028624,28862,1610504,13982604,2278456,1033119,4649263,29286334,3910901,23,7291,19,15028,1592,1365,0,0,89220,74964,vpn
2508,604986,2321,6068494,40,241,1500,310,40,2614,29240,3353,5,36959,1113368,115505,1,39356,1090994,126916,750449664,27391,796492,6595864,1514856,1013538,5666035,10032656,3380975,21,5170,19,51867,1630,1943,0,0,100340,92844,vpn
37,5451,28,8288,40,147,479,190,40,296,836,378,392,68177,462877,118814,10479,132320,480352,173671,175364298,64,52418,543943,133700,3910476,8713176,10018163,2345755,1,259,1,394,9,9,0,0,1500,1124,normal
19,3369,14,16442,40,177,1553,348,40,1174,8800,2353,111,40757,334715,84177,156,67066,334492,103766,59581269,0,444185,888371,628173,58692898,58692898,58692898,0,9,1684,7,8221,9,6,0,0,780,564,normal
8,801,5,479,40,100,441,138,40,95,315,122,142,216199,996587,436618,20,13746,24260,11380,7093371,84647,360411,996587,552567,2003883,3006068,4008254,1417304,2,267,1,159,1,1,0,0,400,204,normal
6,835,5,566,40,139,595,223,40,113,402,161,289,47702,92798,51767,340,24708,49925,25451,1191324,191008,95504,191008,135063,1000316,1000316,1000316,0,3,417,2,283,1,1,0,0,280,204,normal
8,939,5,360,40,117,557,178,40,72,196,69,44,9869,17421,8233,16402,54484,121553,58261,5117923,16611,90187,163763,104052,4937549,4937549,4937549,0,4,469,2,180,3,1,0,0,340,204,normal
10,802,6,3385,40,80,265,75,40,564,2960,1174,70,19982,64034,21789,105,23895,37426,16418,5519056,27421,79929,132437,74257,5359198,5359198,5359198,0,5,401,3,1692,3,3,0,0,420,244,normal
35,2951,28,24464,40,84,255,61,40,873,5880,1246,39,21568,434527,78804,9,26316,473017,97793,181047450,10095,129411,605753,266283,4023696,45100098,58994755,27385746,7,590,5,4892,16,14,0,0,1420,1124,normal
28,3456,17,2363,40,123,557,151,40,139,800,194,76,59288,717593,153829,122,103119,690570,205699,218382751,16206,217468,940316,366001,4903371,43415588,58992117,23479708,4,576,2,393,15,9,0,0,1140,684,normal
8,649,6,420,40,81,267,77,40,70,185,57,11,50103,92501,46566,38605,95235,181894,61784,5891461,92297,236756,381216,204296,5417948,5417948,5417948,0,4,324,3,210,3,2,0,0,340,244,normal
13,3036,11,8054,40,233,2156,581,40,732,2960,958,113,20383,86449,30877,34,17753,86336,30343,11758449,340,68010,117130,60564,1554806,5777208,9999611,5971378,4,1012,3,2684,3,4,0,0,540,444,normal
11,1612,9,13644,40,146,701,202,40,1516,7645,2509,56,40800,108232,51162,78,39697,115170,45791,408187,408187,408187,408187,0,0,0,0,0,11,1612,9,13644,4,3,0,0,460,364,normal
5,1438,4,524,40,287,1258,542,40,131,400,179,192,13056,25726,13954,39,9311,25919,14415,52421,52421,52421,52421,0,0,0,0,0,5,1438,4,524,1,1,0,0,220,164,normal
21,2092,13,7213,40,99,557,121,40,554,5880,1603,41,13046,81671,21601,93,20331,118979,40188,180370434,10384,41747,162831,67705,5924605,45040423,58187848,26077329,4,418,2,1442,10,7,0,0,860,524,normal
17,1137,15,1350,40,66,477,105,40,90,786,192,181,14870,25062,10487,17271,21261,25252,5643,115991035,151,4750,42041,12174,5760216,9660773,10029527,1228374,1,87,1,103,1,1,0,0,700,604,normal
7,734,6,2206,40,104,474,162,40,367,1500,589,118,12336,24861,14058,135,8504,25081,14356,18142812,296,17226,49344,27828,8084414,9045567,10006720,1359275,2,244,2,735,1,1,0,0,300,244,normal
5,656,5,774,40,131,476,192,40,154,610,254,18244,23156,25725,4255,393,14792,41717,23335,5069928,393,34930,69468,48843,5000067,5000067,5000067,0,2,328,2,387,1,1,0,0,220,204,normal
17,1046,15,720,40,61,386,83,40,48,156,29,17268,21178,31644,6983,17681,33305,48930,22096,115846497,131,6710,66855,18717,5607108,9646605,10016392,1272121,1,80,1,55,1,1,0,0,700,604,normal
10,1036,6,4097,40,103,382,119,40,682,2960,1165,56,74362,173847,75165,86,105696,156714,71290,5881485,132882,297451,462021,232736,5286582,5286582,5286582,0,5,518,3,2048,3,2,0,0,420,244,normal
9,1863,9,5943,40,207,989,316,40,660,1500,715,202,17470,38908,14968,193,11282,28458,13378,3374828,0,69881,139763,98827,3235065,3235065,3235065,0,4,931,4,2971,3,4,0,0,380,364,normal
8,939,5,341,40,117,557,178,40,68,177,60,58,15243,30434,16491,29911,58197,114027,48351,5660838,30090,102585,175081,102524,5455667,5455667,5455667,0,4,469,2,170,3,1,0,0,340,204,normal
21,3413,16,1168,40,162,1500,379,40,73,564,130,76533,252960,997628,365777,96805,141800,231434,77624,122555868,105,101304,997628,271187,2004355,8645450,10009111,2768374,1,227,1,77,1,1,0,0,920,644,normal
13,1274,7,3291,40,98,557,142,40,470,1500,649,27,17486,64064,22190,236,15076,25318,11787,13031963,24182,27978,115708,50147,1002576,3223018,5877700,2166507,2,254,1,658,3,2,0,0,600,284,normal
18,1718,11,870,40,95,557,121,40,79,192,48,48,13926,59275,15581,10,11022,17143,8312,180602488,16176,36207,109859,41256,5283540,45105362,58774139,26549744,3,343,2,174,9,6,0,0,740,444,normal
24,2364,16,5405,40,98,349,86,40,337,2960,727,36,18472,63351,19638,257,40237,220607,61692,180453768,16167,112133,438737,183351,3709339,44973275,58954179,27509832,4,472,3,1081,13,8,0,0,980,644,normal
21,2330,14,1256,40,110,557,141,40,89,306,76,53,15459,53580,15878,191,19736,40529,12949,180976508,16204,55997,170578,65876,5271534,45174130,58999910,26605093,4,466,2,251,11,7,0,0,860,564,normal
28,1792,25,45959,40,64,366,85,40,1838,13180,3483,26,17568,187408,47604,26,20461,205682,58734,115755222,105,20497,246892,68173,5338112,9624062,10020176,1349738,2,137,1,3535,2,4,0,0,1140,1004,normal
17,1049,15,1359,40,61,389,84,40,90,795,194,117,13509,20275,9077,16786,18590,20395,2551,115403092,42,4406,36972,10831,5173733,9612150,10017210,1397739,1,80,1,104,1,1,0,0,700,604,normal
10,1130,7,4296,40,113,557,163,40,613,2960,1077,24,54173,135321,57347,185,59828,103676,43721,5550494,94021,216693,339366,173485,5117107,5117107,5117107,0,5,565,3,2148,3,2,0,0,420,284,normal
14,1595,12,18731,40,113,557,168,40,1560,5880,2023,145,27772,155453,46465,35,27495,155367,51145,5278636,432,166751,333071,235211,4945133,4945133,4945133,0,7,797,6,9365,3,5,0,0,580,484,normal
26,2863,16,2139,40,110,557,115,40,133,920,218,18,19279,136670,31106,14,29979,145193,40642,181159312,16981,80973,329246,138812,4041617,45188610,58989187,27431591,5,572,3,427,14,8,0,0,1060,644,normal
9,758,8,11838,40,84,418,125,40,1479,4420,1561,36,70850,324724,124331,34,78577,342139,139128,566966,566966,566966,566966,0,0,0,0,0,9,758,8,11838,1,2,0,0,380,324,normal
5,563,4,997,40,112,383,151,40,249,873,415,158,188216,717329,352839,9044,245533,708575,401036,753132,753132,753132,753132,0,0,0,0,0,5,563,4,997,1,1,0,0,220,164,normal
23,5769,20,5449,40,250,2960,674,40,272,2960,680,13,9650,58736,18646,163,13780,38384,13848,115257437,96,8889,96440,26713,4968112,9595155,10033308,1457158,1,443,1,419,4,3,0,0,940,804,normal
11,839,7,4031,40,76,262,72,40,575,1500,660,20,12622,53500,17384,212,11948,23031,10910,5476016,17554,56803,96052,55506,5362410,5362410,5362410,0,5,419,3,2015,3,4,0,0,460,284,normal
10,1652,10,3740,40,165,605,224,40,374,1500,551,167,61288,153034,66043,40,42643,113014,51809,5452527,385,245236,490088,346272,4962054,4962054,4962054,0,5,826,5,1870,3,4,0,0,420,404,normal
5,634,4,632,40,126,454,183,40,158,508,233,300,20316,30325,17334,436,15551,30666,21375,2063517,436,30692,60948,42788,2002133,2002133,2002133,0,2,317,2,316,1,1,0,0,220,164,normal
102,16278,94,80971,40,159,1811,265,40,861,8800,1149,13,41197,586761,94796,5,49202,657677,100775,364707911,16279,392227,3012585,885174,1708673,36039341,58990626,27342918,9,1479,8,7361,47,55,0,0,4100,3764,normal
17,1148,15,1583,40,67,488,108,40,105,1019,252,271,32784,95188,42426,18618,57036,95454,54331,115475174,140,10314,112301,31070,5167998,9611757,10033499,1399440,1,88,1,121,1,1,0,0,700,604,normal
8,774,7,2246,40,96,474,152,40,320,1500,552,169,12141,24164,13714,170,8330,24570,14064,21566723,157,12287,48565,24185,1487153,7172524,10032593,4923706,2,193,1,561,1,1,0,0,340,284,normal
11,882,7,5354,40,80,269,78,40,764,2960,1109,14,18137,68692,22780,79,18980,34171,17445,5569089,27275,81616,135958,76850,5405856,5405856,5405856,0,5,441,3,2677,3,2,0,0,460,284,normal
21,1935,17,5792,40,92,389,87,40,340,2960,725,22,66354,162281,67645,8,64904,128839,59372,181394445,125668,212334,552176,189987,1251851,45083193,59875492,29222009,4,387,3,1158,10,8,0,0,860,684,normal
29,5276,21,7048,40,181,664,254,40,335,994,428,228,98315,465224,154510,16694,218259,526548,222923,121038138,155,92039,954807,257623,1996097,8546967,10030165,2991301,1,351,1,469,7,7,0,0,1180,844,normal
26,4240,19,4221,40,163,1500,367,40,222,2960,670,33,96521,999528,284890,151,23832,55140,19237,118462296,165,83195,999528,266460,2003765,9022889,10016032,2501885,1,302,1,301,4,3,0,0,1100,764,normal
5,707,4,765,40,141,527,215,40,191,641,299,1093,155451,437882,193041,37,176920,529527,305366,621922,621922,621922,621922,0,0,0,0,0,5,707,4,765,1,1,0,0,220,164,normal
10,1140,6,3239,40,114,557,163,40,539,1500,680,26,18889,66436,22578,87,21257,32469,14663,5130085,23178,75557,127937,74075,4978970,4978970,4978970,0,5,570,3,1619,3,2,0,0,420,244,normal
13,1125,9,4950,40,86,227,65,40,550,2960,991,42,58375,560257,158789,15,85488,613739,213579,700504,700504,700504,700504,0,0,0,0,0,13,1125,9,4950,6,3,0,0,540,364,normal
17,1678,11,865,40,98,557,124,40,78,186,48,102,20528,72430,22373,219,35549,103561,42467,180509212,16487,69972,213432,81453,4877595,45039837,58542945,26775069,3,335,2,173,9,6,0,0,700,444,normal
19,1877,15,6321,40,98,786,176,40,421,2960,801,123,52603,416997,116229,132,75354,416717,140974,60705785,177,90349,443951,170796,9998937,10012223,10018539,7117,2,268,2,903,3,5,0,0,780,604,normal
10,1242,8,6881,40,124,516,156,40,860,2960,1306,61,13292,51537,17544,64,13711,27166,11870,119827,119827,119827,119827,0,0,0,0,0,10,1242,8,6881,3,3,0,0,420,324,normal
19,1597,18,5400,40,84,469,111,40,300,2960,709,148,12997,56782,19487,33,11709,36120,13948,87144760,162,11880,116825,36873,6903223,9669551,10031505,1037404,1,159,1,540,3,4,0,0,780,724,normal
10,1361,7,4178,40,136,632,186,40,596,2960,1064,60,11561,43432,15101,132,14586,28853,11394,104212,104212,104212,104212,0,0,0,0,0,10,1361,7,4178,4,3,0,0,420,284,normal
14,1370,6,3233,40,97,557,138,40,538,1500,681,23,126890,999995,328048,181,20158,30474,13617,20787925,23647,228403,999995,434085,2004712,4911477,8017634,2544406,2,274,1,646,3,2,0,0,660,244,normal
20,2030,13,1388,40,101,557,122,40,106,492,123,52,16652,61863,17749,19,17442,36919,13189,180939866,25197,49956,143053,52089,5000721,45172520,58994306,26783251,4,406,2,277,10,7,0,0,820,524,normal
49,3362,42,56362,40,68,557,84,40,1341,11720,1944,21,7528,55486,13016,4,4827,67363,12480,349838541,16134,46605,113620,42533,5382943,49923670,58899447,19740689,6,420,5,7045,13,25,0,0,1980,1684,normal
26,1813,24,40886,40,69,419,102,40,1703,8800,2147,8,16692,186148,44160,7,17758,219114,54915,63168514,158,37741,300464,106156,2800272,8980940,10016923,2725424,3,226,3,5110,2,11,0,0,1060,964,normal
9,3908,7,3648,40,434,2925,949,40,521,1500,623,159,13561,50925,18380,316,14145,27548,12506,108671,108671,108671,108671,0,0,0,0,0,9,3908,7,3648,3,3,0,0,380,284,normal
10,782,6,3877,40,78,245,70,40,646,2960,1146,9,23855,77208,27434,103,28759,42830,19394,5905143,35079,95422,155765,85337,5714299,5714299,5714299,0,5,391,3,1938,3,3,0,0,420,244,normal
7,734,6,2054,40,104,474,162,40,342,1500,584,119,12403,24953,14108,144,8586,25206,14393,17554057,108,16711,49615,28496,7505212,8751962,9998712,1763170,2,244,2,684,1,1,0,0,300,244,normal
31,11679,27,3529,40,376,2799,676,40,130,431,159,192,96080,255187,87663,53,90585,222945,100999,150063479,39,69786,441988,118483,1097289,8753371,10031835,2799607,1,648,1,196,9,8,0,0,1260,1084,normal
23,4178,20,5453,40,181,2653,545,40,272,1500,503,57,25574,122814,39643,273,33361,83146,25465,115786102,69,19864,232038,64079,5380304,9627321,10018009,1337475,1,321,1,419,4,3,0,0,940,804,normal
25,1356,24,63596,40,54,376,67,40,2649,10260,2549,16,2710,15738,4562,17,2765,17216,4778,46059905,75,10238,51491,20532,5953158,9199694,10016185,1814883,4,226,4,10599,1,14,0,0,1020,964,normal
21,2183,14,1453,40,103,557,124,40,103,503,123,41,14236,56795,18118,76,33638,193491,61134,180659617,17143,84182,304514,124130,5054075,45059676,58719082,26672002,4,436,2,290,11,7,0,0,860,564,normal
33,3676,24,12003,40,111,386,96,40,500,2960,713,45,23338,133778,31170,10,27887,116979,32723,220890620,16457,107190,310408,139525,3703544,44049496,58998421,23959011,5,612,4,2000,19,12,0,0,1340,964,normal
11,1038,11,1053,40,94,618,173,40,95,649,183,23902,235176,727644,329998,298,211766,727478,347672,61033143,45,134522,727803,273379,10000009,10015248,10028275,9294,1,148,1,150,1,1,0,0,460,444,normal
23,2185,19,5534,40,95,903,183,40,291,2960,693,42,51334,135478,53353,194,69594,107034,47931,116379513,48,39711,416873,116400,5708530,9655272,10019442,1242914,1,168,1,425,4,3,0,0,940,764,normal
20,2030,13,1388,40,101,557,122,40,106,492,123,53,16693,63827,17942,9,19119,38876,13712,180427331,25213,50079,141791,51342,4276393,45044234,59000037,27180721,4,406,2,277,10,7,0,0,820,524,normal
9,1842,7,3654,40,204,859,297,40,522,1500,623,111,14357,53078,19192,112,15038,28420,11693,115059,115059,115059,115059,0,0,0,0,0,9,1842,7,3654,3,3,0,0,380,284,normal
15,3081,11,640,40,205,1500,431,40,58,236,58,720,225994,998868,381265,373,66277,128817,56671,67411989,152,151429,998868,333995,2003276,8256140,10012571,3284142,1,342,1,71,1,1,0,0,680,444,normal
22,2037,14,8285,40,92,420,93,40,591,2960,1037,20,13407,58848,17443,87,16906,59033,19769,180666962,16383,54059,154282,58662,6183626,45099166,58156291,25943773,4,407,2,1657,10,7,0,0,900,564,normal
12,4805,11,4259,40,400,2960,857,40,387,1500,570,13,10255,59018,19036,10,9221,39672,13509,2090259,366,51360,102355,72117,1987538,1987538,1987538,0,6,2402,5,2129,3,4,0,0,500,444,normal
10,1386,7,4115,40,138,655,193,40,587,2960,1063,22,9785,33537,11976,96,11891,24430,9250,88294,88294,88294,88294,0,0,0,0,0,10,1386,7,4115,4,3,0,0,420,284,normal
36,2956,35,5971,40,82,973,166,40,170,1500,371,114,142518,811212,245790,45,139493,811066,259495,251769365,91,55232,811552,195562,9960117,10013332,10019320,11248,1,113,1,229,3,5,0,0,1460,1404,normal
6,2086,5,417,40,347,1846,734,40,83,253,94,258,319326,999399,459656,323,62084,185500,106881,3278617,323,638813,1277304,902961,2000990,2000990,2000990,0,3,1043,2,208,1,1,0,0,280,204,normal
14,4947,14,1086,40,353,2960,794,40,77,301,94,59,104652,257193,102030,287,89542,256805,105720,61951886,207,78644,257337,110493,1230147,8760390,10027535,3320534,1,618,1,135,2,2,0,0,580,564,normal
18,1718,12,910,40,95,557,121,40,75,192,47,41,13410,57141,15349,10,9517,17403,7361,180556155,16112,34866,107925,40842,5075403,45095455,58987898,26683208,3,343,2,182,9,6,0,0,740,484,normal
11,842,7,6391,40,76,229,69,40,913,2960,1401,14,17870,62535,19752,161,19585,41076,18820,5533794,23324,80417,137510,80741,5372960,5372960,5372960,0,5,421,3,3195,3,2,0,0,460,284,normal
23,1705,20,5130,40,74,459,95,40,256,2960,660,49,11271,55116,17433,125,13686,38197,12837,115115899,54,8847,96396,26679,4834572,9583406,10023363,1495504,1,131,1,394,4,4,0,0,940,804,normal
5,1285,4,524,40,257,1105,474,40,131,400,179,162,19908,27998,13235,29,18389,28174,15911,79828,79828,79828,79828,0,0,0,0,0,5,1285,4,524,1,1,0,0,220,164,normal
23,2053,19,5741,40,89,773,157,40,302,2960,705,140,11769,55999,17813,167,16333,37325,13260,115372024,110,9638,98270,27169,5082447,9603894,10028810,1423901,1,157,1,441,4,4,0,0,940,764,normal
23,4963,17,5515,40,215,2960,604,40,324,2960,716,41,58624,131377,62535,62,53885,131350,54149,181291242,125748,211049,551907,190545,4050961,45058998,58883592,27339416,4,992,3,1103,10,9,0,0,940,684,normal
11,877,10,731,40,79,457,125,40,73,367,103,6949,69242,110005,44785,383,61947,116960,58563,60358167,37,39688,207995,78539,9998404,10013391,10019602,7537,1,125,1,104,1,1,0,0,460,404,normal
20,1753,17,7933,40,87,657,142,40,466,2960,802,91,42561,131691,47102,93,45844,137008,53358,60650031,209,79228,431087,161675,9996322,10015904,10032052,11398,2,250,2,1133,3,5,0,0,820,684,normal
10,1130,6,3233,40,113,557,163,40,538,1500,681,14,21924,68251,22850,105,27904,41241,18833,5755523,33207,87696,142185,77059,5580131,5580131,5580131,0,5,565,3,1616,3,2,0,0,420,244,normal
8,951,5,358,40,118,591,191,40,71,194,68,273,211526,998469,440107,43,7983,15106,7357,7065603,59314,352594,998469,560129,2006235,3003910,4001585,1410925,2,317,1,119,1,1,0,0,400,204,normal
